TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"modload_md5_s","fileless_scriptload_hash_s","fileless_scriptload_cmdline_length_d","fileless_scriptload_cmdline_s","scriptload_hash_s","scriptload_content_length_d","scriptload_content_s","incidentId_g","alert_id_g","securityEventCode_g","process_fork_pid_d","scriptload_effective_reputation_s","scriptload_publisher_s","scriptload_count_d","scriptload_reputation_s","scriptload_name_s","childproc_publisher_s","crossproc_name_s","crossproc_hash_s","crossproc_guid_s","crossproc_action_s","crossproc_publisher_s","crossproc_target_b","crossproc_reputation_s","process_publisher_s","filemod_name_s","filemod_hash_s","netconn_community_id_s","modload_md5_g","modload_publisher_s","modload_hash_s","modload_effective_reputation_s","modload_name_s","modload_sha256_s","modload_count_d","process_duration_d","crossproc_api_s","regmod_name_s","target_cmdline_s","childproc_username_s","childproc_pid_d","childproc_name_s","childproc_reputation_s","childproc_guid_s","childproc_hash_s","processDetails_targetCommandLine_s","local_ip_s","parent_reputation_s","netconn_inbound_b","createTime_s","eventTime_s","process_username_s","processDetails_parentName_s","type_s","device_name_s","process_path_s","event_origin_s","longDescription_s","parent_cmdline_s","processDetails_fullUserName_s","parent_pid_d","parent_path_s","backend_timestamp_s","device_external_ip_s","device_os_s","processDetails_parentPid_d","deviceDetails_deviceIpAddress_s","parent_hash_s","local_port_d","deviceDetails_msmGroupName_s","deviceDetails_deviceName_s","device_group_s","sensor_action_s","org_key_s","action_s","remote_ip_s","processDetails_processId_d","event_description_s","process_terminated_b","processDetails_commandLine_s","event_id_g","device_timestamp_s","deviceDetails_deviceType_s","process_cmdline_s","deviceDetails_deviceId_s","shortDescription_s","process_hash_s","process_guid_s","device_id_s","netconn_protocol_s","schema_d","eventType_s","remote_port_d","processDetails_parentCommandLine_s","eventId_g","process_reputation_s","netFlow_peerFqdn_s","netconn_domain_s","deviceDetails_deviceIpV4Address_s","process_pid_d","parent_guid_s","netFlow_peerIpAddress_s",Type,"_ResourceId"
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 3:16:00.856 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""name"":""Microsoft Corporation"",""state"":""FILE_SIGNATURE_STATE_SIGNED | FILE_SIGNATURE_STATE_VERIFIED | FILE_SIGNATURE_STATE_TRUSTED""}]",,,,,,,,,,,6,,,"""C:\Users\JCrumpe\AppData\Local\Microsoft\OneDrive\23.147.0716.0001\FileCoAuth.exe"" -Embedding",,,,,,,"""C:\Users\JCrumpe\AppData\Local\Microsoft\OneDrive\23.147.0716.0001\FileCoAuth.exe"" -Embedding",,"REP_WHITE",,"2023-08-08 15:08:39 +0000 UTC","2023-08-08 15:07:29.360901 +0000 UTC","EIP\JCrumpe","c:\windows\system32\svchost.exe","endpoint.event.procend","EIP\WW-20001","c:\users\jcrumpe\appdata\local\microsoft\onedrive\23.147.0716.0001\filecoauth.exe",EDR,,"C:\Windows\system32\svchost.exe -k DcomLaunch -p","EIP\JCrumpe",964,"c:\windows\system32\svchost.exe","2023-08-08 15:08:39 +0000 UTC","11.12.1.2",WINDOWS,964,"11.12.1.2","[""b7f884c1b74a263f746ee12a5f7c9f6a"",""add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88""]",,,"EIP\WW-20001",,"ACTION_ALLOW",7DESJ9GN,"ACTION_PROCESS_TERMINATE",,6320,,true,"""C:\Users\JCrumpe\AppData\Local\Microsoft\OneDrive\23.147.0716.0001\FileCoAuth.exe"" -Embedding",,"2023-08-08 15:07:29.360901 +0000 UTC",WINDOWS,"""C:\Users\JCrumpe\AppData\Local\Microsoft\OneDrive\23.147.0716.0001\FileCoAuth.exe"" -Embedding",6612372,,"[""bb15c6bf740ebf82cf1110ef2abd458f"",""3316299c8b1caecb748ed2b299951c0f9bd018ed30a343e7f141598bdaa7e91f""]","7DESJ9GN-0064e594-000018b0-00000000-1d9ca0a08ae7440",6612372,,1,"endpoint.event.procend",,"""C:\Users\JCrumpe\AppData\Local\Microsoft\OneDrive\23.147.0716.0001\FileCoAuth.exe"" -Embedding",,"REP_WHITE",,,"11.12.1.2",6320,"7DESJ9GN-0064e594-000003c4-00000000-1d9b510f52729a8",,"CarbonBlackEvents_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 3:18:27.237 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""state"":""FILE_SIGNATURE_STATE_NOT_SIGNED""}]",,,,,,,,,,,0,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,,,,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_WHITE",,"2023-08-08 15:14:27 +0000 UTC","2023-08-08 15:12:19.0785762 +0000 UTC","EIP\DKettle","c:\windows\system32\svchost.exe","endpoint.event.procend","EIP\WW-20003","c:\program files (x86)\rthreat\rthreatagent\app\rthreat.agent.exe",EDR,,"C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule","EIP\DKettle",1676,"c:\windows\system32\svchost.exe","2023-08-08 15:14:27 +0000 UTC","11.12.1.2",WINDOWS,1676,"11.12.1.2","[""b7f884c1b74a263f746ee12a5f7c9f6a"",""add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88""]",,abc,"EIP\WW-20003",abc,"ACTION_ALLOW",7DESJ9GN,"ACTION_PROCESS_TERMINATE",,6916,,true,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"2023-08-08 15:12:19.0785762 +0000 UTC",WINDOWS,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",6612402,,"[""02e333c54cbd65b783576da7643c1288"",""bc5e613bfb54cceb65ba1b3fb0cb8f2e329fc720803fb61e094565ae85482566""]","7DESJ9GN-0064e5b2-00001b04-00000000-1d9ca0ab9414c11",6612402,,1,"endpoint.event.procend",,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_NOT_LISTED",,,"11.12.1.2",6916,"7DESJ9GN-0064e5b2-0000068c-00000000-1d9b51265f796cd",,"CarbonBlackEvents_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 3:18:27.237 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""state"":""FILE_SIGNATURE_STATE_NOT_SIGNED""}]",,,,,,,,,,,0,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,,,,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_WHITE",,"2023-08-08 15:14:27 +0000 UTC","2023-08-08 15:12:23.1257324 +0000 UTC","EIP\DKettle","c:\windows\system32\svchost.exe","endpoint.event.procend","EIP\WW-20003","c:\program files (x86)\rthreat\rthreatagent\app\rthreat.agent.exe",EDR,,"C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule","EIP\DKettle",1676,"c:\windows\system32\svchost.exe","2023-08-08 15:14:27 +0000 UTC","11.12.1.2",WINDOWS,1676,"11.12.1.2","[""b7f884c1b74a263f746ee12a5f7c9f6a"",""add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88""]",,abc,"EIP\WW-20003",abc,"ACTION_ALLOW",7DESJ9GN,"ACTION_PROCESS_TERMINATE",,1332,,true,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"2023-08-08 15:12:23.1257324 +0000 UTC",WINDOWS,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",6612402,,"[""02e333c54cbd65b783576da7643c1288"",""bc5e613bfb54cceb65ba1b3fb0cb8f2e329fc720803fb61e094565ae85482566""]","7DESJ9GN-0064e5b2-00000534-00000000-1d9ca0abbabb1cc",6612402,,1,"endpoint.event.procend",,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_NOT_LISTED",,,"11.12.1.2",1332,"7DESJ9GN-0064e5b2-0000068c-00000000-1d9b51265f796cd",,"CarbonBlackEvents_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 3:18:27.268 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""state"":""FILE_SIGNATURE_STATE_NOT_SIGNED""}]",,,,,,,,,,,0,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,,,,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_WHITE",,"2023-08-08 15:14:27 +0000 UTC","2023-08-08 15:12:27.1870431 +0000 UTC","EIP\DKettle","c:\windows\system32\svchost.exe","endpoint.event.procend","EIP\WW-20003","c:\program files (x86)\rthreat\rthreatagent\app\rthreat.agent.exe",EDR,,"C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule","EIP\DKettle",1676,"c:\windows\system32\svchost.exe","2023-08-08 15:14:27 +0000 UTC","11.12.1.2",WINDOWS,1676,"11.12.1.2","[""b7f884c1b74a263f746ee12a5f7c9f6a"",""add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88""]",,abc,"EIP\WW-20003",abc,"ACTION_ALLOW",7DESJ9GN,"ACTION_PROCESS_TERMINATE",,1356,,true,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"2023-08-08 15:12:27.1870431 +0000 UTC",WINDOWS,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",6612402,,"[""02e333c54cbd65b783576da7643c1288"",""bc5e613bfb54cceb65ba1b3fb0cb8f2e329fc720803fb61e094565ae85482566""]","7DESJ9GN-0064e5b2-0000054c-00000000-1d9ca0abe16a5e8",6612402,,1,"endpoint.event.procend",,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_NOT_LISTED",,,"11.12.1.2",1356,"7DESJ9GN-0064e5b2-0000068c-00000000-1d9b51265f796cd",,"CarbonBlackEvents_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 3:18:27.268 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""state"":""FILE_SIGNATURE_STATE_NOT_SIGNED""}]",,,,,,,,,,,0,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,,,,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_WHITE",,"2023-08-08 15:14:27 +0000 UTC","2023-08-08 15:12:31.2402536 +0000 UTC","EIP\DKettle","c:\windows\system32\svchost.exe","endpoint.event.procend","EIP\WW-20003","c:\program files (x86)\rthreat\rthreatagent\app\rthreat.agent.exe",EDR,,"C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule","EIP\DKettle",1676,"c:\windows\system32\svchost.exe","2023-08-08 15:14:27 +0000 UTC","11.12.1.2",WINDOWS,1676,"11.12.1.2","[""b7f884c1b74a263f746ee12a5f7c9f6a"",""add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88""]",,abc,"EIP\WW-20003",abc,"ACTION_ALLOW",7DESJ9GN,"ACTION_PROCESS_TERMINATE",,4636,,true,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"2023-08-08 15:12:31.2402536 +0000 UTC",WINDOWS,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",6612402,,"[""02e333c54cbd65b783576da7643c1288"",""bc5e613bfb54cceb65ba1b3fb0cb8f2e329fc720803fb61e094565ae85482566""]","7DESJ9GN-0064e5b2-0000121c-00000000-1d9ca0ac0811578",6612402,,1,"endpoint.event.procend",,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_NOT_LISTED",,,"11.12.1.2",4636,"7DESJ9GN-0064e5b2-0000068c-00000000-1d9b51265f796cd",,"CarbonBlackEvents_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 3:18:27.268 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""state"":""FILE_SIGNATURE_STATE_NOT_SIGNED""}]",,,,,,,,,,,0,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,,,,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_WHITE",,"2023-08-08 15:14:27 +0000 UTC","2023-08-08 15:12:35.289547 +0000 UTC","EIP\DKettle","c:\windows\system32\svchost.exe","endpoint.event.procend","EIP\WW-20003","c:\program files (x86)\rthreat\rthreatagent\app\rthreat.agent.exe",EDR,,"C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule","EIP\DKettle",1676,"c:\windows\system32\svchost.exe","2023-08-08 15:14:27 +0000 UTC","11.12.1.2",WINDOWS,1676,"11.12.1.2","[""b7f884c1b74a263f746ee12a5f7c9f6a"",""add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88""]",,abc,"EIP\WW-20003",abc,"ACTION_ALLOW",7DESJ9GN,"ACTION_PROCESS_TERMINATE",,7416,,true,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"2023-08-08 15:12:35.289547 +0000 UTC",WINDOWS,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",6612402,,"[""02e333c54cbd65b783576da7643c1288"",""bc5e613bfb54cceb65ba1b3fb0cb8f2e329fc720803fb61e094565ae85482566""]","7DESJ9GN-0064e5b2-00001cf8-00000000-1d9ca0ac2eaec75",6612402,,1,"endpoint.event.procend",,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_NOT_LISTED",,,"11.12.1.2",7416,"7DESJ9GN-0064e5b2-0000068c-00000000-1d9b51265f796cd",,"CarbonBlackEvents_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 3:18:27.268 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""state"":""FILE_SIGNATURE_STATE_NOT_SIGNED""}]",,,,,,,,,,,0,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,,,,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_WHITE",,"2023-08-08 15:14:27 +0000 UTC","2023-08-08 15:12:39.3446761 +0000 UTC","EIP\DKettle","c:\windows\system32\svchost.exe","endpoint.event.procend","EIP\WW-20003","c:\program files (x86)\rthreat\rthreatagent\app\rthreat.agent.exe",EDR,,"C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule","EIP\DKettle",1676,"c:\windows\system32\svchost.exe","2023-08-08 15:14:27 +0000 UTC","11.12.1.2",WINDOWS,1676,"11.12.1.2","[""b7f884c1b74a263f746ee12a5f7c9f6a"",""add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88""]",,abc,"EIP\WW-20003",abc,"ACTION_ALLOW",7DESJ9GN,"ACTION_PROCESS_TERMINATE",,2388,,true,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"2023-08-08 15:12:39.3446761 +0000 UTC",WINDOWS,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",6612402,,"[""02e333c54cbd65b783576da7643c1288"",""bc5e613bfb54cceb65ba1b3fb0cb8f2e329fc720803fb61e094565ae85482566""]","7DESJ9GN-0064e5b2-00000954-00000000-1d9ca0ac555b18f",6612402,,1,"endpoint.event.procend",,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_NOT_LISTED",,,"11.12.1.2",2388,"7DESJ9GN-0064e5b2-0000068c-00000000-1d9b51265f796cd",,"CarbonBlackEvents_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 3:18:27.268 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""state"":""FILE_SIGNATURE_STATE_NOT_SIGNED""}]",,,,,,,,,,,0,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,,,,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_WHITE",,"2023-08-08 15:14:27 +0000 UTC","2023-08-08 15:12:43.3920621 +0000 UTC","EIP\DKettle","c:\windows\system32\svchost.exe","endpoint.event.procend","EIP\WW-20003","c:\program files (x86)\rthreat\rthreatagent\app\rthreat.agent.exe",EDR,,"C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule","EIP\DKettle",1676,"c:\windows\system32\svchost.exe","2023-08-08 15:14:27 +0000 UTC","11.12.1.2",WINDOWS,1676,"11.12.1.2","[""b7f884c1b74a263f746ee12a5f7c9f6a"",""add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88""]",,abc,"EIP\WW-20003",abc,"ACTION_ALLOW",7DESJ9GN,"ACTION_PROCESS_TERMINATE",,6464,,true,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"2023-08-08 15:12:43.3920621 +0000 UTC",WINDOWS,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",6612402,,"[""02e333c54cbd65b783576da7643c1288"",""bc5e613bfb54cceb65ba1b3fb0cb8f2e329fc720803fb61e094565ae85482566""]","7DESJ9GN-0064e5b2-00001940-00000000-1d9ca0ac7bfc631",6612402,,1,"endpoint.event.procend",,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_NOT_LISTED",,,"11.12.1.2",6464,"7DESJ9GN-0064e5b2-0000068c-00000000-1d9b51265f796cd",,"CarbonBlackEvents_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 3:18:27.268 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""state"":""FILE_SIGNATURE_STATE_NOT_SIGNED""}]",,,,,,,,,,,0,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,,,,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_WHITE",,"2023-08-08 15:14:27 +0000 UTC","2023-08-08 15:12:47.4504796 +0000 UTC","EIP\DKettle","c:\windows\system32\svchost.exe","endpoint.event.procend","EIP\WW-20003","c:\program files (x86)\rthreat\rthreatagent\app\rthreat.agent.exe",EDR,,"C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule","EIP\DKettle",1676,"c:\windows\system32\svchost.exe","2023-08-08 15:14:27 +0000 UTC","11.12.1.2",WINDOWS,1676,"11.12.1.2","[""b7f884c1b74a263f746ee12a5f7c9f6a"",""add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88""]",,abc,"EIP\WW-20003",abc,"ACTION_ALLOW",7DESJ9GN,"ACTION_PROCESS_TERMINATE",,8184,,true,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"2023-08-08 15:12:47.4504796 +0000 UTC",WINDOWS,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",6612402,,"[""02e333c54cbd65b783576da7643c1288"",""bc5e613bfb54cceb65ba1b3fb0cb8f2e329fc720803fb61e094565ae85482566""]","7DESJ9GN-0064e5b2-00001ff8-00000000-1d9ca0aca2a8c58",6612402,,1,"endpoint.event.procend",,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_NOT_LISTED",,,"11.12.1.2",8184,"7DESJ9GN-0064e5b2-0000068c-00000000-1d9b51265f796cd",,"CarbonBlackEvents_CL",
"1a0e2567-2e58-4989-ad18-206108185325",RestAPI,,,"8/8/2023, 3:18:27.268 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""state"":""FILE_SIGNATURE_STATE_NOT_SIGNED""}]",,,,,,,,,,,0,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,,,,,,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_WHITE",,"2023-08-08 15:14:27 +0000 UTC","2023-08-08 15:12:51.5056095 +0000 UTC","EIP\DKettle","c:\windows\system32\svchost.exe","endpoint.event.procend","EIP\WW-20003","c:\program files (x86)\rthreat\rthreatagent\app\rthreat.agent.exe",EDR,,"C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule","EIP\DKettle",1676,"c:\windows\system32\svchost.exe","2023-08-08 15:14:27 +0000 UTC","11.12.1.2",WINDOWS,1676,"11.12.1.2","[""b7f884c1b74a263f746ee12a5f7c9f6a"",""add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88""]",,abc,"EIP\WW-20003",abc,"ACTION_ALLOW",7DESJ9GN,"ACTION_PROCESS_TERMINATE",,1956,,true,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"2023-08-08 15:12:51.5056095 +0000 UTC",WINDOWS,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",6612402,,"[""02e333c54cbd65b783576da7643c1288"",""bc5e613bfb54cceb65ba1b3fb0cb8f2e329fc720803fb61e094565ae85482566""]","7DESJ9GN-0064e5b2-000007a4-00000000-1d9ca0acc955082",6612402,,1,"endpoint.event.procend",,"""C:\Program Files (x86)\rThreat\rThreatAgent\App\rThreat.Agent.exe""",,"REP_NOT_LISTED",,,"11.12.1.2",1956,"7DESJ9GN-0064e5b2-0000068c-00000000-1d9b51265f796cd",,"CarbonBlackEvents_CL",
