TenantId,SourceSystem,MG,ManagementGroupName,TimeGenerated [UTC],Computer,RawData,ObjectType_s,AdminName_s,ClientType_s,CommandName_s,LoginIP_s,LoginPort_d,TransactionID_d,NewValue_s,OldValue_s,Variable_s,AdminRole_s,host_s,ident_s,Message,cef_version_d,Vendor_s,Product_s,DeviceVersion_s,SignatureId_s,EventName_s,Severity_s,LogType_s,DeviceReceiptTime_s,EventMessage_s,UnitName_s,HostIP_s,WAF_Serial_s,Type,_ResourceId
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 6:50:36 AM",,,global,admin,GUI,login,172.20.12.100,49638,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=login src=172.20.12.121 spt=49638 rt=1686293418667  msg=[] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,LOGIN,5,AUDIT,1686293418667,[],barracuda,10.50.7.70,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 6:01:29 AM",,,global,admin,GUI,login,172.20.12.101,2519,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=login src=172.20.10.56 spt=2519 rt=1686290483404  msg=[] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,LOGOUT,5,AUDIT,1686290483404,[],barracuda,10.50.7.71,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 6:01:50 AM",,,global,admin,GUI,login,172.20.12.102,2519,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=login src=172.20.10.56 spt=2519 rt=1686290505067  msg=[] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,UNSUCCESSFUL_LOGIN,5,AUDIT,1686290505067,[],barracuda,10.50.7.72,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 7:11:38 AM",,,global,admin,GUI,login,172.20.12.103,19157,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=login src=172.20.240.105 spt=19157 rt=1686294687530  msg=[] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,LOGIN,5,AUDIT,1686294687530,[],barracuda,10.50.7.73,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 7:14:19 AM",,,global,admin,GUI,login,172.20.12.104,16865,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=login src=172.20.10.56 spt=16865 rt=1686294850032  msg=[] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,LOGOUT,5,AUDIT,1686294850032,[],barracuda,10.50.7.74,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 8:56:44 AM",,,global,admin,GUI,login,172.20.12.105,29932,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=login src=172.20.240.105 spt=29932 rt=1686300985582  msg=[] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,UNSUCCESSFUL_LOGIN,5,AUDIT,1686300985582,[],barracuda,10.50.7.75,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 12:04:06 PM",,,global,admin,GUI,login,172.20.12.106,46282,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=login src=172.20.12.121 spt=46282 rt=1686312238678  msg=[] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,LOGIN,5,AUDIT,1686312238678,[],barracuda,10.50.7.76,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 12:11:24 PM",,,global,admin,GUI,login,172.20.12.107,42443,0,"""""","""""",-,admin,barracuda1,CEF,"0|Barracuda|WAF|1200|2005|LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=login src=172.20.12.121 spt=42443 rt=1686312639202  msg=[] outcome= dvchost=barracuda1 cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,LOGOUT,5,AUDIT,1686312639202,[],barracuda1,10.50.7.77,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 12:13:39 PM",,,global,admin,GUI,login,172.20.12.108,14540,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=login src=172.20.12.121 spt=14540 rt=1686312808615  msg=[] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,UNSUCCESSFUL_LOGIN,5,AUDIT,1686312808615,[],barracuda,10.50.7.78,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 12:13:59 PM",,,global,admin,GUI,logout,172.20.12.109,18380,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|LOGOUT|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=logout src=172.20.12.121 spt=18380 rt=1686312818639  msg=[] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,LOGIN,5,AUDIT,1686312818639,[],barracuda,10.50.7.79,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 12:13:59 PM",,,global,admin,GUI,unsuccessful_login,172.20.12.110,18380,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|UNSUCCESSFUL_LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=unsuccessful_login src=172.20.12.121 spt=18380 rt=1686312824555  msg=[[Reason\=""Invalid Username/Password""]] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,LOGOUT,5,AUDIT,1686312824555,"[[Reason=""Invalid Username/Password""]]",barracuda,10.50.7.80,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 12:13:59 PM",,,global,admin,GUI,login,172.20.12.111,18380,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=login src=172.20.12.121 spt=18380 rt=1686312830238  msg=[] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,UNSUCCESSFUL_LOGIN,5,AUDIT,1686312830238,[],barracuda,10.50.7.81,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 1:00:27 PM",,,global,admin,GUI,login,172.20.12.112,23767,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=login src=172.20.12.121 spt=23767 rt=1686315621860  msg=[] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,LOGIN,5,AUDIT,1686315621860,[],barracuda,10.50.7.82,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/9/2023, 12:42:25 PM",,,global,admin,GUI,login,172.20.12.113,50880,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=login src=172.20.10.56 spt=50880 rt=1686314540614  msg=[] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,LOGOUT,5,AUDIT,1686314540614,[],barracuda,10.50.7.83,2372065,barracuda_CL,
f287f954-1cf8-45a9-8076-152782e011ed,RestAPI,,,"6/1/2023, 6:54:27 AM",,,global,admin,GUI,login,172.20.12.114,39668,0,"""""","""""",-,admin,barracuda,CEF,"0|Barracuda|WAF|1200|2005|LOGIN|5|cat=AUDIT fname=- fileType=global duser=admin requestClientApplication=GUI deviceProcessName=login src=172.20.14.227 spt=39668 rt=1685602450334  msg=[] outcome= dvchost=barracuda cn1=0 cn1Label=TransactionID cs1="""" cs1Label=NewValue cs2="""" cs2Label=OldValue cs3=- cs3Label=Variable dpriv=admin ",0,Barracuda,WAF,1200,2005,UNSUCCESSFUL_LOGIN,5,AUDIT,1685602450334,[],barracuda,10.50.7.84,2372065,barracuda_CL,
