TenantId,AccountDomain,AccountName,AccountObjectId,AccountSid,AccountUpn,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FileName,FolderPath,FileSize,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessLogonId,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoFileDescription,LogonId,MD5,MachineGroup,ProcessCommandLine,ProcessCreationTime [UTC],ProcessId,ProcessIntegrityLevel,ProcessTokenElevation,ProcessVersionInfoCompanyName,ProcessVersionInfoProductName,ProcessVersionInfoProductVersion,ProcessVersionInfoInternalFileName,ProcessVersionInfoOriginalFileName,ProcessVersionInfoFileDescription,InitiatingProcessSignerType,InitiatingProcessSignatureStatus,ReportId,SHA1,SHA256,TimeGenerated [UTC],Timestamp [UTC],InitiatingProcessParentCreationTime [UTC],InitiatingProcessCreationTime [UTC],CreatedProcessSessionId,IsProcessRemoteSession,ProcessRemoteSessionDeviceName,ProcessRemoteSessionIP,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,InitiatingProcessUniqueId,ProcessUniqueId,SourceSystem,Type
80aca6fb-e211-44f2-9e34-a6594a1de1bc,,,,,,ProcessCreatedAggregatedReport,"{""uniqueEventsAggregated"":2}",,228a9c92ca018b2e6d9183abfbc846fa3e1d0482,pc-984412.contoso.com,SenseNdr.exe,C:\Program Files\Windows Defender Advanced Threat Protection\SenseNdr.exe,,,,,,,"""MsSense.exe""",MsSense.exe,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe,,,,,,,4fdd052b71178c6a5fa2da58b0d80480107886b3,,,,,,,,,,,,,"""SenseNdr.exe"" -",,0,,,,,,,,,,,237279,0ccc9c75f6fa836104b081c6258351e654a15a3a,,"26/03/2026, 15:18:18.790","26/03/2026, 15:18:18.790",,,,FALSE,,,,FALSE,,,,,,DeviceProcessEvents
80aca6fb-e211-44f2-9e34-a6594a1de1bc,,,,,,ProcessCreatedAggregatedReport,"{""uniqueEventsAggregated"":1}",,228a9c92ca018b2e6d9183abfbc846fa3e1d0482,pc-984412.contoso.com,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,"""chrome.exe"" ",chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,9f7eca73eb02a5b81dd70f2e52b3380efa75b728,,,,,,,,,,,,,"""chrome.exe"" --type=renderer --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=3004 --time-ticks-at-unix-epoch=-1773836923331337 --launch-time-ticks=698843197056 --metrics-shmem-handle=11960,i,16134933502632411938,8147791053908239487,2097152 --field-trial-handle=1988,i,7302658736105287508,17072788659880516138,262144 --variations-seed-version=20260323-010102.795000-production --pseudonymization-salt-handle=2000,i,11929322492287559315,16645070000415227133,4 --trace-process-track-uuid=3190711801185585890 --mojo-platform-channel-handle=9800 /prefetch:9",,0,,,,,,,,,,,237290,9f7eca73eb02a5b81dd70f2e52b3380efa75b728,,"26/03/2026, 15:18:18.967","26/03/2026, 15:18:18.967",,,,FALSE,,,,FALSE,,,,,,DeviceProcessEvents
80aca6fb-e211-44f2-9e34-a6594a1de1bc,,,,,,ProcessCreatedAggregatedReport,"{""uniqueEventsAggregated"":1}",,228a9c92ca018b2e6d9183abfbc846fa3e1d0482,pc-984412.contoso.com,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,"""chrome.exe"" ",chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,9f7eca73eb02a5b81dd70f2e52b3380efa75b728,,,,,,,,,,,,,"""chrome.exe"" --type=renderer --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2988 --time-ticks-at-unix-epoch=-1773836923331337 --launch-time-ticks=698355314109 --metrics-shmem-handle=11148,i,10338288754045858244,4926071402873009413,2097152 --field-trial-handle=1988,i,7302658736105287508,17072788659880516138,262144 --variations-seed-version=20260323-010102.795000-production --pseudonymization-salt-handle=2000,i,11929322492287559315,16645070000415227133,4 --trace-process-track-uuid=3190711786192916306 --mojo-platform-channel-handle=10172 /prefetch:9",,0,,,,,,,,,,,237298,9f7eca73eb02a5b81dd70f2e52b3380efa75b728,,"26/03/2026, 15:18:19.093","26/03/2026, 15:18:19.093",,,,FALSE,,,,FALSE,,,,,,DeviceProcessEvents
80aca6fb-e211-44f2-9e34-a6594a1de1bc,,,,,,ProcessCreatedAggregatedReport,"{""uniqueEventsAggregated"":1}",,228a9c92ca018b2e6d9183abfbc846fa3e1d0482,pc-984412.contoso.com,conhost.exe,C:\Windows\System32\conhost.exe,,,,,,,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8824.14945233.0.14945233-a29437f3825f3132bfc43ea969466b797cc9b6db\9f2a6e93-4b3c-4a21-9d6a-879ebba4d64d.ps1' }""",powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,7c04ec2377e32b3c7742f581f6c5437464dd2cf2,,,,,,,,,,,,,conhost.exe 0xffffffff -ForceV1,,0,,,,,,,,,,,237294,713000b331602188f1f0fda13b1754e92a539776,,"26/03/2026, 15:18:19.030","26/03/2026, 15:18:19.030",,,,FALSE,,,,FALSE,,,,,,DeviceProcessEvents
80aca6fb-e211-44f2-9e34-a6594a1de1bc,,,,,,ProcessCreatedAggregatedReport,"{""uniqueEventsAggregated"":1}",,228a9c92ca018b2e6d9183abfbc846fa3e1d0482,pc-984412.contoso.com,DeviceEnroller.exe,C:\Windows\System32\DeviceEnroller.exe,,,,,,,svchost.exe -k netsvcs -p -s Schedule,svchost.exe,C:\Windows\System32\svchost.exe,,,,,,,3f64c98f22da277a07cab248c44c56eedb796a81,,,,,,,,,,,,,"""deviceenroller.exe"" /ConfigRefresh /o 718E19C8-1EF7-4DBB-8892-CC2F147E643D",,0,,,,,,,,,,,237291,d979df84a1ca0b5166728b6445a1f83763f14a56,,"26/03/2026, 15:18:18.983","26/03/2026, 15:18:18.983",,,,FALSE,,,,FALSE,,,,,,DeviceProcessEvents
80aca6fb-e211-44f2-9e34-a6594a1de1bc,,,,,,ProcessCreatedAggregatedReport,"{""uniqueEventsAggregated"":1}",,228a9c92ca018b2e6d9183abfbc846fa3e1d0482,pc-984412.contoso.com,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,"""chrome.exe"" ",chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,9f7eca73eb02a5b81dd70f2e52b3380efa75b728,,,,,,,,,,,,,"""chrome.exe"" --type=renderer --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=3053 --time-ticks-at-unix-epoch=-1773836923331337 --launch-time-ticks=700322670320 --metrics-shmem-handle=6640,i,3476621034450733075,13159546229635807301,2097152 --field-trial-handle=1988,i,7302658736105287508,17072788659880516138,262144 --variations-seed-version=20260323-010102.795000-production --pseudonymization-salt-handle=2000,i,11929322492287559315,16645070000415227133,4 --trace-process-track-uuid=3190711847100636491 --mojo-platform-channel-handle=12472 /prefetch:9",,0,,,,,,,,,,,237300,9f7eca73eb02a5b81dd70f2e52b3380efa75b728,,"26/03/2026, 15:18:19.125","26/03/2026, 15:18:19.125",,,,FALSE,,,,FALSE,,,,,,DeviceProcessEvents
80aca6fb-e211-44f2-9e34-a6594a1de1bc,,,,,,ProcessCreatedAggregatedReport,"{""uniqueEventsAggregated"":1}",,228a9c92ca018b2e6d9183abfbc846fa3e1d0482,pc-984412.contoso.com,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,"""chrome.exe"" ",chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,9f7eca73eb02a5b81dd70f2e52b3380efa75b728,,,,,,,,,,,,,"""chrome.exe"" --type=renderer --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2970 --time-ticks-at-unix-epoch=-1773836923331337 --launch-time-ticks=697870035734 --metrics-shmem-handle=13272,i,1465482660698773926,13542228003713734377,2097152 --field-trial-handle=1988,i,7302658736105287508,17072788659880516138,262144 --variations-seed-version=20260323-010102.795000-production --pseudonymization-salt-handle=2000,i,11929322492287559315,16645070000415227133,4 --trace-process-track-uuid=3190711769326163024 --mojo-platform-channel-handle=10984 /prefetch:9",,0,,,,,,,,,,,237297,9f7eca73eb02a5b81dd70f2e52b3380efa75b728,,"26/03/2026, 15:18:19.077","26/03/2026, 15:18:19.077",,,,FALSE,,,,FALSE,,,,,,DeviceProcessEvents
80aca6fb-e211-44f2-9e34-a6594a1de1bc,,,,,,ProcessCreatedAggregatedReport,"{""uniqueEventsAggregated"":1}",,228a9c92ca018b2e6d9183abfbc846fa3e1d0482,pc-984412.contoso.com,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,"""chrome.exe"" ",chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,9f7eca73eb02a5b81dd70f2e52b3380efa75b728,,,,,,,,,,,,,"""chrome.exe"" --type=renderer --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=3079 --time-ticks-at-unix-epoch=-1773836923331337 --launch-time-ticks=701106790556 --metrics-shmem-handle=11944,i,14440043425190370149,15147343145691879977,2097152 --field-trial-handle=1988,i,7302658736105287508,17072788659880516138,262144 --variations-seed-version=20260323-010102.795000-production --pseudonymization-salt-handle=2000,i,11929322492287559315,16645070000415227133,4 --trace-process-track-uuid=3190711871463724565 --mojo-platform-channel-handle=6388 /prefetch:9",,0,,,,,,,,,,,237289,9f7eca73eb02a5b81dd70f2e52b3380efa75b728,,"26/03/2026, 15:18:18.952","26/03/2026, 15:18:18.952",,,,FALSE,,,,FALSE,,,,,,DeviceProcessEvents
80aca6fb-e211-44f2-9e34-a6594a1de1bc,,,,,,ProcessCreatedAggregatedReport,"{""uniqueEventsAggregated"":1}",,228a9c92ca018b2e6d9183abfbc846fa3e1d0482,pc-984412.contoso.com,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,"""chrome.exe"" ",chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,,,,,,,9f7eca73eb02a5b81dd70f2e52b3380efa75b728,,,,,,,,,,,,,"""chrome.exe"" --type=renderer --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=3037 --time-ticks-at-unix-epoch=-1773836923331337 --launch-time-ticks=699839979992 --metrics-shmem-handle=12540,i,15016390157332956551,4050040648760054188,2097152 --field-trial-handle=1988,i,7302658736105287508,17072788659880516138,262144 --variations-seed-version=20260323-010102.795000-production --pseudonymization-salt-handle=2000,i,11929322492287559315,16645070000415227133,4 --trace-process-track-uuid=3190711832107966907 --mojo-platform-channel-handle=6240 /prefetch:9",,0,,,,,,,,,,,237292,9f7eca73eb02a5b81dd70f2e52b3380efa75b728,,"26/03/2026, 15:18:18.999","26/03/2026, 15:18:18.999",,,,FALSE,,,,FALSE,,,,,,DeviceProcessEvents
80aca6fb-e211-44f2-9e34-a6594a1de1bc,,,,,,ProcessCreatedAggregatedReport,"{""uniqueEventsAggregated"":1}",,228a9c92ca018b2e6d9183abfbc846fa3e1d0482,pc-984412.contoso.com,conhost.exe,C:\Windows\System32\conhost.exe,,,,,,,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8824.14945233.0.14945233-a29437f3825f3132bfc43ea969466b797cc9b6db\9e137068-a631-45e6-81aa-4adda242796e.ps1' }""",powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,7c04ec2377e32b3c7742f581f6c5437464dd2cf2,,,,,,,,,,,,,conhost.exe 0xffffffff -ForceV1,,0,,,,,,,,,,,237301,713000b331602188f1f0fda13b1754e92a539776,,"26/03/2026, 15:18:19.147","26/03/2026, 15:18:19.147",,,,FALSE,,,,FALSE,,,,,,DeviceProcessEvents
