TenantId,TimeGenerated [UTC],DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,EndTime [UTC],ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Protocol,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,StartTime [UTC],SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,CollectorHostName,Type,_ResourceId
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesOut=106;end=1691735642000;start=1691735642000,Block,ICMP,,,,,,,,1,,LAN-inside,,DMZ,,,,,,,,,,,10.30.40.50,,,,,10.50.5.100,,3,,,3638,,,,,,,,,,,,,,,,,,,,,,,1,Intrusion Block,,ICMP client,,,,1691735642000,,,,,,,,,,,8,10.50.40.100,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000-0000-0000-0000-000064d5d5ed,fwPolicy,268434457,fwRule,LAN,ingressZone,DMZ,egressZone,,secIntelCategory,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Block,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesOut=106;end=1691735642000;start=1691735642000,Block,ICMP,,,,,,,,1,,LAN-inside,,DMZ,,,,,,,,,,,10.30.40.50,,,,,10.50.5.100,,3,,,3638,,,,,,,,,,,,,,,,,,,,,,,1,Intrusion Block,,ICMP client,,,,1691735642000,,,,,,,,,,,8,10.50.40.100,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000-0000-0000-0000-000064d5d5ed,fwPolicy,268434457,fwRule,LAN,ingressZone,DMZ,egressZone,,secIntelCategory,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Block,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesOut=74;end=1691735867000;start=1691735867000,Block,ICMP,,,,,,,,1,,LAN-inside,,DMZ,,,,,,,,,,,10.30.40.50,,,,,10.50.5.100,,3,,,3666,,,,,,,,,,,,,,,,,,,,,,,1,Intrusion Block,,ICMP client,,,,1691735867000,,,,,,,,,,,8,10.50.40.100,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000-0000-0000-0000-000064d5d5ed,fwPolicy,268434457,fwRule,LAN,ingressZone,DMZ,egressZone,,secIntelCategory,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Block,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesOut=74;end=1691735867000;start=1691735867000,Block,ICMP,,,,,,,,1,,LAN-inside,,DMZ,,,,,,,,,,,10.30.40.50,,,,,10.50.5.100,,3,,,3666,,,,,,,,,,,,,,,,,,,,,,,1,Intrusion Block,,ICMP client,,,,1691735867000,,,,,,,,,,,8,10.50.40.100,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000-0000-0000-0000-000064d5d5ed,fwPolicy,268434457,fwRule,LAN,ingressZone,DMZ,egressZone,,secIntelCategory,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Block,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesOut=74;end=1691735927000;start=1691735927000,Block,ICMP,,,,,,,,1,,LAN-inside,,DMZ,,,,,,,,,,,10.30.40.50,,,,,10.50.5.100,,3,,,3679,,,,,,,,,,,,,,,,,,,,,,,1,Intrusion Block,,ICMP client,,,,1691735927000,,,,,,,,,,,8,10.50.40.100,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000-0000-0000-0000-000064d5d5ed,fwPolicy,268434457,fwRule,LAN,ingressZone,DMZ,egressZone,,secIntelCategory,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Block,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesOut=74;end=1691735927000;start=1691735927000,Block,ICMP,,,,,,,,1,,LAN-inside,,DMZ,,,,,,,,,,,10.30.40.50,,,,,10.50.5.100,,3,,,3679,,,,,,,,,,,,,,,,,,,,,,,1,Intrusion Block,,ICMP client,,,,1691735927000,,,,,,,,,,,8,10.50.40.100,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000-0000-0000-0000-000064d5d5ed,fwPolicy,268434457,fwRule,LAN,ingressZone,DMZ,egressZone,,secIntelCategory,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Block,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesOut=74;end=1691735987000;start=1691735987000,Block,ICMP,,,,,,,,1,,LAN-inside,,DMZ,,,,,,,,,,,10.30.40.50,,,,,10.50.5.100,,3,,,3693,,,,,,,,,,,,,,,,,,,,,,,1,Intrusion Block,,ICMP client,,,,1691735987000,,,,,,,,,,,8,10.50.40.100,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000-0000-0000-0000-000064d5d5ed,fwPolicy,268434457,fwRule,LAN,ingressZone,DMZ,egressZone,,secIntelCategory,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Block,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesOut=74;end=1691735987000;start=1691735987000,Block,ICMP,,,,,,,,1,,LAN-inside,,DMZ,,,,,,,,,,,10.30.40.50,,,,,10.50.5.100,,3,,,3693,,,,,,,,,,,,,,,,,,,,,,,1,Intrusion Block,,ICMP client,,,,1691735987000,,,,,,,,,,,8,10.50.40.100,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000-0000-0000-0000-000064d5d5ed,fwPolicy,268434457,fwRule,LAN,ingressZone,DMZ,egressZone,,secIntelCategory,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Block,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesOut=74;end=1691736047000;start=1691736047000,Block,ICMP,,,,,,,,1,,LAN-inside,,DMZ,,,,,,,,,,,10.30.40.50,,,,,10.50.5.100,,3,,,3718,,,,,,,,,,,,,,,,,,,,,,,1,Intrusion Block,,ICMP client,,,,1691736047000,,,,,,,,,,,8,10.50.40.100,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000-0000-0000-0000-000064d5d5ed,fwPolicy,268434457,fwRule,LAN,ingressZone,DMZ,egressZone,,secIntelCategory,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Block,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,RNA:1003:1,CONNECTION STATISTICS,7,,bytesOut=74;end=1691736107000;start=1691736107000,Block,ICMP,,,,,,,,1,,LAN-inside,,DMZ,,,,,,,,,,,10.30.40.50,,,,,10.50.5.100,,3,,,3739,,,,,,,,,,,,,,,,,,,,,,,1,Intrusion Block,,ICMP client,,,,1691736107000,,,,,,,,,,,8,10.50.40.100,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000-0000-0000-0000-000064d5d5ed,fwPolicy,268434457,fwRule,LAN,ingressZone,DMZ,egressZone,,secIntelCategory,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Block,,CommonSecurityLog,
