ColumnName,ColumnOrdinal,DataType,ColumnType
TenantId,0,"System.String",string
SourceSystem,1,"System.String",string
MG,2,"System.String",string
ManagementGroupName,3,"System.String",string
TimeGenerated,4,"System.DateTime",datetime
Computer,5,"System.String",string
RawData,6,"System.String",string
"details_qs_client_id_s",7,"System.String",string
"details_qs_response_type_s",8,"System.String",string
"details_qs_connection_s",9,"System.String",string
"details_qs_prompt_s",10,"System.String",string
"details_qs_scope_s",11,"System.String",string
"details_qs_redirect_uri_s",12,"System.String",string
"details_connection_s",13,"System.String",string
"details_error_message_s",14,"System.String",string
"details_error_oauthError_s",15,"System.String",string
"details_error_type_s",16,"System.String",string
"details_session_id_s",17,"System.String",string
"details_request_body_strategy_s",18,"System.String",string
"details_response_body_id_s",19,"System.String",string
"details_response_body_strategy_s",20,"System.String",string
"details_response_body_enabled_clients_s",21,"System.String",string
"details_response_body_realms_s",22,"System.String",string
"details_request_body_addons_s",23,"System.String",string
"details_request_body_callbacks_s",24,"System.String",string
"details_response_body_addons_s",25,"System.String",string
"details_response_body_callbacks_s",26,"System.String",string
"details_request_body_name_s",27,"System.String",string
"details_request_body_token_endpoint_auth_method_s",28,"System.String",string
"details_request_body_app_type_s",29,"System.String",string
"details_request_body_is_first_party_b",30,"System.SByte",bool
"details_request_body_oidc_conformant_b",31,"System.SByte",bool
"details_request_body_jwt_configuration_lifetime_in_seconds_d",32,"System.Double",real
"details_request_body_jwt_configuration_alg_s",33,"System.String",string
"details_response_body_client_secret_s",34,"System.String",string
"details_response_body_grant_types_s",35,"System.String",string
"details_response_body_token_endpoint_auth_method_s",36,"System.String",string
"details_response_body_is_token_endpoint_ip_header_trusted_s",37,"System.String",string
"details_response_body_app_type_s",38,"System.String",string
"details_response_body_is_first_party_b",39,"System.SByte",bool
"details_response_body_oidc_conformant_b",40,"System.SByte",bool
"details_response_body_jwt_configuration_lifetime_in_seconds_d",41,"System.Double",real
"details_response_body_jwt_configuration_alg_s",42,"System.String",string
"details_response_body_jwt_configuration_secret_encoded_s",43,"System.String",string
"details_response_body_cross_origin_auth_b",44,"System.SByte",bool
"details_response_body_sso_disabled_b",45,"System.SByte",bool
"details_response_body_custom_login_page_on_b",46,"System.SByte",bool
"details_response_body_refresh_token_s",47,"System.String",string
"details_title_s",48,"System.String",string
"details_email_s",49,"System.String",string
"details_body_ticket_s",50,"System.String",string
"details_query_email_s",51,"System.String",string
"details_query_user_id_s",52,"System.String",string
"details_query_tenant_s",53,"System.String",string
"details_query_client_id_s",54,"System.String",string
"details_query_connection_s",55,"System.String",string
"details_query_includeEmailInRedirect_b",56,"System.SByte",bool
"details_description_rules_s",57,"System.String",string
"details_description_verified_b",58,"System.SByte",bool
"details_request_body_email_s",59,"System.String",string
"details_request_body_password_s",60,"System.String",string
"details_request_body_connection_s",61,"System.String",string
"details_request_auth_credentials_scopes_s",62,"System.String",string
"details_response_body_created_at_t",63,"System.DateTime",datetime
"details_response_body_email_s",64,"System.String",string
"details_response_body_email_verified_b",65,"System.SByte",bool
"details_response_body_identities_s",66,"System.String",string
"details_response_body_name_s",67,"System.String",string
"details_response_body_nickname_s",68,"System.String",string
"details_response_body_picture_s",69,"System.String",string
"details_response_body_updated_at_t",70,"System.DateTime",datetime
"details_response_body_user_id_s",71,"System.String",string
"connection_s",72,"System.String",string
"details_body_client_id_s",73,"System.String",string
"details_body_tenant_s",74,"System.String",string
"details_body_email_s",75,"System.String",string
"details_body_password_s",76,"System.String",string
"details_body_connection_s",77,"System.String",string
"details_body_is_signup_b",78,"System.SByte",bool
"details_authentication_methods_s",79,"System.String",string
"strategy_s",80,"System.String",string
"strategy_type_s",81,"System.String",string
"details_accessedSecrets_s",82,"System.String",string
"details_request_method_s",83,"System.String",string
"details_request_path_s",84,"System.String",string
"details_request_userAgent_s",85,"System.String",string
"details_request_channel_s",86,"System.String",string
"details_request_ip_s",87,"System.String",string
"details_request_auth_user_user_id_s",88,"System.String",string
"details_request_auth_user_name_s",89,"System.String",string
"details_request_auth_user_email_s",90,"System.String",string
"details_request_auth_strategy_s",91,"System.String",string
"details_request_auth_credentials_jti_g",92,"System.String",string
"details_response_statusCode_d",93,"System.Double",real
"details_response_body_client_id_s",94,"System.String",string
"date_t",95,"System.DateTime",datetime
"type_s",96,"System.String",string
"description_s",97,"System.String",string
"connection_id_s",98,"System.String",string
"client_id_s",99,"System.String",string
"client_name_s",100,"System.String",string
"ip_s",101,"System.String",string
"user_agent_s",102,"System.String",string
"hostname_s",103,"System.String",string
"user_id_s",104,"System.String",string
"user_name_s",105,"System.String",string
"audience_s",106,"System.String",string
"scope_s",107,"System.String",string
"_event_schema_version_s",108,"System.String",string
"log_id_s",109,"System.String",string
"_id_s",110,"System.String",string
"isMobile_b",111,"System.SByte",bool
Type,112,"System.String",string
"_ResourceId",113,"System.String",string
