TenantId,TimeGenerated [UTC],DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,EndTime [UTC],ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Protocol,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,StartTime [UTC],SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,CollectorHostName,Type,_ResourceId
"00000000-000-000-000-000000000000","11/9/2025, 3:46:34.034 PM",Fortinet,Fortigate,"v7.4.1",54000,"utm:dns dns-query",2,,"FTNTFGTeventtime=1699544793777946758;FTNTFGTtz=+0100;FTNTFGTlogid=1500054000;FTNTFGTsubtype=dns;FTNTFGTeventtype=dns-query;FTNTFGTlevel=information;FTNTFGTvd=root;FTNTFGTpolicyid=3;FTNTFGTpoluuid=b9bb1356-604e-51ee-db8f-5f4e069f03ea;FTNTFGTpolicytype=policy;FTNTFGTsrccountry=Reserved;FTNTFGTsrcintfrole=undefined;FTNTFGTdstcountry=Reserved;FTNTFGTdstintfrole=undefined;FTNTFGTprofile=default;FTNTFGTxid=47761;FTNTFGTqname=wpad.kustoworks.com;FTNTFGTqtype=A;FTNTFGTqtypeval=1;FTNTFGTqclass=IN;FTNTFGTrcode=0",,,,,,,,,,FGVM01TM23004840,,port3,,port2,,,,,,,,,,53,"10.10.10.10",,,,,,,,,,169277,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,65400,"10.10.20.50",,,,,"utm:dns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW3,OpsManager,,,CommonSecurityLog,"/subscriptions/00000000-000-000-000-000000000000/resourcegroups/col/providers/microsoft.compute/virtualmachines/col1"
"00000000-000-000-000-000000000000","11/9/2025, 3:46:34.045 PM",Fortinet,Fortigate,"v7.4.1",54000,"utm:dns dns-query",2,,"FTNTFGTeventtime=1699544793861122111;FTNTFGTtz=+0100;FTNTFGTlogid=1500054000;FTNTFGTsubtype=dns;FTNTFGTeventtype=dns-query;FTNTFGTlevel=information;FTNTFGTvd=root;FTNTFGTpolicyid=3;FTNTFGTpoluuid=b9bb1356-604e-51ee-db8f-5f4e069f03ea;FTNTFGTpolicytype=policy;FTNTFGTsrccountry=Reserved;FTNTFGTsrcintfrole=undefined;FTNTFGTdstcountry=Reserved;FTNTFGTdstintfrole=undefined;FTNTFGTprofile=default;FTNTFGTxid=47761;FTNTFGTqname=wpad.kustoworks.com;FTNTFGTqtype=A;FTNTFGTqtypeval=1;FTNTFGTqclass=IN;FTNTFGTrcode=0",,,,,,,,,,FGVM01TM23004840,,port3,,port2,,,,,,,,,,53,"10.10.10.10",,,,,,,,,,169277,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,65400,"10.10.20.50",,,,,"utm:dns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW3,OpsManager,,,CommonSecurityLog,"/subscriptions/00000000-000-000-000-000000000000/resourcegroups/col/providers/microsoft.compute/virtualmachines/col1"
"00000000-000-000-000-000000000000","11/9/2025, 3:46:34.045 PM",Fortinet,Fortigate,"v7.4.1",54802,"utm:dns dns-response",3,,"FTNTFGTeventtime=1699544793907759197;FTNTFGTtz=+0100;FTNTFGTlogid=1501054802;FTNTFGTsubtype=dns;FTNTFGTeventtype=dns-response;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTpolicyid=3;FTNTFGTpoluuid=b9bb1356-604e-51ee-db8f-5f4e069f03ea;FTNTFGTpolicytype=policy;FTNTFGTsrccountry=Reserved;FTNTFGTsrcintfrole=undefined;FTNTFGTdstcountry=Reserved;FTNTFGTdstintfrole=undefined;FTNTFGTprofile=default;FTNTFGTxid=47761;FTNTFGTqname=wpad.kustoworks.com;FTNTFGTqtype=A;FTNTFGTqtypeval=1;FTNTFGTqclass=IN;FTNTFGTcat=49;FTNTFGTcatdesc=Business;FTNTFGTrcode=0",pass,,,,,,,,,FGVM01TM23004840,,port3,,port2,,,,,,,,,,53,"10.10.10.10",,,,,,,,,,169277,,,,,,,,,,,"Domain is monitored",,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,65400,"10.10.20.50",,,,,"utm:dns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW3,OpsManager,pass,,CommonSecurityLog,"/subscriptions/00000000-000-000-000-000000000000/resourcegroups/col/providers/microsoft.compute/virtualmachines/col1"
"00000000-000-000-000-000000000000","11/9/2025, 5:20:48.476 PM",Fortinet,Fortigate,"v7.4.1",54000,"utm:dns dns-query",2,,"FTNTFGTeventtime=1699547332436039026;FTNTFGTtz=+0100;FTNTFGTlogid=1500054000;FTNTFGTsubtype=dns;FTNTFGTeventtype=dns-query;FTNTFGTlevel=information;FTNTFGTvd=root;FTNTFGTpolicyid=3;FTNTFGTpoluuid=b9bb1356-604e-51ee-db8f-5f4e069f03ea;FTNTFGTpolicytype=policy;FTNTFGTsrccountry=Reserved;FTNTFGTsrcintfrole=undefined;FTNTFGTdstcountry=Reserved;FTNTFGTdstintfrole=undefined;FTNTFGTprofile=default;FTNTFGTxid=61746;FTNTFGTqname=config.edge.skype.com;FTNTFGTqtype=A;FTNTFGTqtypeval=1;FTNTFGTqclass=IN;FTNTFGTrcode=0",,,,,,,,,,FGVM01TM23004840,,port3,,port2,,,,,,,,,,53,"10.10.10.10",,,,,,,,,,191749,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,51523,"10.10.20.50",,,,,"utm:dns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW3,OpsManager,,,CommonSecurityLog,"/subscriptions/00000000-000-000-000-000000000000/resourcegroups/col/providers/microsoft.compute/virtualmachines/col1"
"00000000-000-000-000-000000000000","11/9/2025, 5:20:48.477 PM",Fortinet,Fortigate,"v7.4.1",54000,"utm:dns dns-query",2,,"FTNTFGTeventtime=1699547332459723570;FTNTFGTtz=+0100;FTNTFGTlogid=1500054000;FTNTFGTsubtype=dns;FTNTFGTeventtype=dns-query;FTNTFGTlevel=information;FTNTFGTvd=root;FTNTFGTpolicyid=3;FTNTFGTpoluuid=b9bb1356-604e-51ee-db8f-5f4e069f03ea;FTNTFGTpolicytype=policy;FTNTFGTsrccountry=Reserved;FTNTFGTsrcintfrole=undefined;FTNTFGTdstcountry=Reserved;FTNTFGTdstintfrole=undefined;FTNTFGTprofile=default;FTNTFGTxid=10866;FTNTFGTqname=config.edge.skype.com;FTNTFGTqtype=Unknown;FTNTFGTqtypeval=65;FTNTFGTqclass=IN;FTNTFGTrcode=0",,,,,,,,,,FGVM01TM23004840,,port3,,port2,,,,,,,,,,53,"10.10.10.10",,,,,,,,,,191750,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,51348,"10.10.20.50",,,,,"utm:dns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW3,OpsManager,,,CommonSecurityLog,"/subscriptions/00000000-000-000-000-000000000000/resourcegroups/col/providers/microsoft.compute/virtualmachines/col1"
"00000000-000-000-000-000000000000","11/9/2025, 5:20:48.477 PM",Fortinet,Fortigate,"v7.4.1",54802,"utm:dns dns-response",3,,"FTNTFGTeventtime=1699547332502243148;FTNTFGTtz=+0100;FTNTFGTlogid=1501054802;FTNTFGTsubtype=dns;FTNTFGTeventtype=dns-response;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTpolicyid=3;FTNTFGTpoluuid=b9bb1356-604e-51ee-db8f-5f4e069f03ea;FTNTFGTpolicytype=policy;FTNTFGTsrccountry=Reserved;FTNTFGTsrcintfrole=undefined;FTNTFGTdstcountry=Reserved;FTNTFGTdstintfrole=undefined;FTNTFGTprofile=default;FTNTFGTxid=10866;FTNTFGTqname=config.edge.skype.com;FTNTFGTqtype=Unknown;FTNTFGTqtypeval=65;FTNTFGTqclass=IN;FTNTFGTcat=255;FTNTFGTcatdesc=Unknown;FTNTFGTrcode=0",pass,,,,,,,,,FGVM01TM23004840,,port3,,port2,,,,,,,,,,53,"10.10.10.10",,,,,,,,,,191750,,,,,,,,,,,"Domain is monitored",,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,51348,"10.10.20.50",,,,,"utm:dns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW3,OpsManager,pass,,CommonSecurityLog,"/subscriptions/00000000-000-000-000-000000000000/resourcegroups/col/providers/microsoft.compute/virtualmachines/col1"
"00000000-000-000-000-000000000000","11/9/2025, 5:20:48.477 PM",Fortinet,Fortigate,"v7.4.1",54802,"utm:dns dns-response",3,,"FTNTFGTeventtime=1699547332602797833;FTNTFGTtz=+0100;FTNTFGTlogid=1501054802;FTNTFGTsubtype=dns;FTNTFGTeventtype=dns-response;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTpolicyid=3;FTNTFGTpoluuid=b9bb1356-604e-51ee-db8f-5f4e069f03ea;FTNTFGTpolicytype=policy;FTNTFGTsrccountry=Reserved;FTNTFGTsrcintfrole=undefined;FTNTFGTdstcountry=Reserved;FTNTFGTdstintfrole=undefined;FTNTFGTprofile=default;FTNTFGTxid=61746;FTNTFGTqname=config.edge.skype.com;FTNTFGTqtype=A;FTNTFGTqtypeval=1;FTNTFGTqclass=IN;FTNTFGTipaddr=13.107.42.16;FTNTFGTcat=76;FTNTFGTcatdesc=Internet Telephony;FTNTFGTrcode=0",pass,,,,,,,,,FGVM01TM23004840,,port3,,port2,,,,,,,,,,53,"10.10.10.10",,,,,,,,,,191749,,,,,,,,,,,"Domain is monitored",,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,51523,"10.10.20.50",,,,,"utm:dns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW3,OpsManager,pass,,CommonSecurityLog,"/subscriptions/00000000-000-000-000-000000000000/resourcegroups/col/providers/microsoft.compute/virtualmachines/col1"
"00000000-000-000-000-000000000000","11/9/2025, 5:22:36.540 PM",Fortinet,Fortigate,"v7.4.1",54000,"utm:dns dns-query",2,,"FTNTFGTeventtime=1699547440971506806;FTNTFGTtz=+0100;FTNTFGTlogid=1500054000;FTNTFGTsubtype=dns;FTNTFGTeventtype=dns-query;FTNTFGTlevel=information;FTNTFGTvd=root;FTNTFGTpolicyid=3;FTNTFGTpoluuid=b9bb1356-604e-51ee-db8f-5f4e069f03ea;FTNTFGTpolicytype=policy;FTNTFGTsrccountry=Reserved;FTNTFGTsrcintfrole=undefined;FTNTFGTdstcountry=Reserved;FTNTFGTdstintfrole=undefined;FTNTFGTprofile=default;FTNTFGTxid=43316;FTNTFGTqname=wpad.kustoworks.com;FTNTFGTqtype=A;FTNTFGTqtypeval=1;FTNTFGTqclass=IN;FTNTFGTrcode=0",,,,,,,,,,FGVM01TM23004840,,port3,,port2,,,,,,,,,,53,"10.10.10.10",,,,,,,,,,192433,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,61624,"10.10.20.50",,,,,"utm:dns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW3,OpsManager,,,CommonSecurityLog,"/subscriptions/00000000-000-000-000-000000000000/resourcegroups/col/providers/microsoft.compute/virtualmachines/col1"
"00000000-000-000-000-000000000000","11/9/2025, 5:22:37.522 PM",Fortinet,Fortigate,"v7.4.1",54802,"utm:dns dns-response",3,,"FTNTFGTeventtime=1699547441002601164;FTNTFGTtz=+0100;FTNTFGTlogid=1501054802;FTNTFGTsubtype=dns;FTNTFGTeventtype=dns-response;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTpolicyid=3;FTNTFGTpoluuid=b9bb1356-604e-51ee-db8f-5f4e069f03ea;FTNTFGTpolicytype=policy;FTNTFGTsrccountry=Reserved;FTNTFGTsrcintfrole=undefined;FTNTFGTdstcountry=Reserved;FTNTFGTdstintfrole=undefined;FTNTFGTprofile=default;FTNTFGTxid=43316;FTNTFGTqname=wpad.kustoworks.com;FTNTFGTqtype=A;FTNTFGTqtypeval=1;FTNTFGTqclass=IN;FTNTFGTcat=49;FTNTFGTcatdesc=Business;FTNTFGTrcode=3",pass,,,,,,,,,FGVM01TM23004840,,port3,,port2,,,,,,,,,,53,"10.10.10.10",,,,,,,,,,192433,,,,,,,,,,,"Domain is monitored",,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,61624,"10.10.20.50",,,,,"utm:dns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW3,OpsManager,pass,,CommonSecurityLog,"/subscriptions/00000000-000-000-000-000000000000/resourcegroups/col/providers/microsoft.compute/virtualmachines/col1"
"00000000-000-000-000-000000000000","11/9/2025, 5:25:48.759 PM",Fortinet,Fortigate,"v7.4.1",54000,"utm:dns dns-query",2,,"FTNTFGTeventtime=1699547632503247728;FTNTFGTtz=+0100;FTNTFGTlogid=1500054000;FTNTFGTsubtype=dns;FTNTFGTeventtype=dns-query;FTNTFGTlevel=information;FTNTFGTvd=root;FTNTFGTpolicyid=3;FTNTFGTpoluuid=b9bb1356-604e-51ee-db8f-5f4e069f03ea;FTNTFGTpolicytype=policy;FTNTFGTsrccountry=Reserved;FTNTFGTsrcintfrole=undefined;FTNTFGTdstcountry=Reserved;FTNTFGTdstintfrole=undefined;FTNTFGTprofile=default;FTNTFGTxid=56785;FTNTFGTqname=config.edge.skype.com;FTNTFGTqtype=A;FTNTFGTqtypeval=1;FTNTFGTqclass=IN;FTNTFGTrcode=0",,,,,,,,,,FGVM01TM23004840,,port3,,port2,,,,,,,,,,53,"10.10.10.10",,,,,,,,,,193819,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,61605,"10.10.20.50",,,,,"utm:dns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW3,OpsManager,,,CommonSecurityLog,"/subscriptions/00000000-000-000-000-000000000000/resourcegroups/col/providers/microsoft.compute/virtualmachines/col1"
