ColumnName,ColumnOrdinal,DataType,ColumnType
TenantId,0,"System.String",string
SourceSystem,1,"System.String",string
MG,2,"System.String",string
ManagementGroupName,3,"System.String",string
TimeGenerated,4,"System.DateTime",datetime
Computer,5,"System.String",string
RawData,6,"System.String",string
"evidenceDetails_totalCount_d",7,"System.Double",real
"evidenceDetails_details_s",8,"System.String",string
"impactAnalysis_impacts_s",9,"System.String",string
"rootCauseEntity_entityId_id_s",10,"System.String",string
"rootCauseEntity_entityId_type_s",11,"System.String",string
"rootCauseEntity_name_s",12,"System.String",string
"problemId_s",13,"System.String",string
"displayId_s",14,"System.String",string
"title_s",15,"System.String",string
"impactLevel_s",16,"System.String",string
"severityLevel_s",17,"System.String",string
"status_s",18,"System.String",string
"affectedEntities_s",19,"System.String",string
"impactedEntities_s",20,"System.String",string
"managementZones_s",21,"System.String",string
"entityTags_s",22,"System.String",string
"problemFilters_s",23,"System.String",string
"startTime_d",24,"System.Double",real
"endTime_d",25,"System.Double",real
Type,26,"System.String",string
"_ResourceId",27,"System.String",string
