TenantId,"TimeGenerated [UTC]",ServiceName,MethodName,GCPResourceName,NumResponseItems,Status,AuthenticationInfo,AuthorizationInfo,RequestMetadata,Request,Response,Metadata,StatusMessage,PrincipalEmail,LogName,"Timestamp [UTC]",ProjectId,Severity,GCPResourceType,Subscription,ResourceLocation,ResourceOriginalState,ServiceData,InsertId,SourceSystem,Type
"00000000-0000-0000-0000-000000000000","1/12/2026, 9:35:42.257 AM","compute.googleapis.com","v1.compute.snapshots.delete","projects/sample-project/global/snapshots/instance-trend-test-us-central1-c-20260103030154-eir97r6p",,,"{""principalEmail"":""user@example.com""}","[{""granted"":true,""permission"":""compute.snapshots.delete"",""permissionType"":""ADMIN_WRITE"",""resource"":""projects/sample-project/global/snapshots/instance-trend-test-us-central1-c-20260103030154-eir97r6p"",""resourceAttributes"":{""name"":""projects/sample-project/global/snapshots/instance-trend-test-us-central1-c-20260103030154-eir97r6p"",""service"":""compute"",""type"":""compute.snapshots""}}]","{""callerIp"":""1.2.3.4"",""callerSuppliedUserAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36,gzip(gfe),gzip(gfe)"",""destinationAttributes"":{},""requestAttributes"":{""auth"":{},""reason"":""8uSywAYQGg5Db2xpc2V1bSBGbG93cw"",""time"":""2026-01-12T09:35:42.1954990Z""}}","{""@type"":""type.googleapis.com/compute.snapshots.delete""}","{""@type"":""type.googleapis.com/operation"",""id"":""7012026480264314497"",""insertTime"":""2026-01-12T09:35:42.0680000Z"",""name"":""operation-1768210541943-6482d993d99f5-bfd91dff-5d2f94f1"",""operationType"":""delete"",""progress"":""0"",""selfLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/operation-1768210541943-6482d993d99f5-bfd91dff-5d2f94f1"",""selfLinkWithId"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/7012026480264314497"",""startTime"":""2026-01-12T09:35:42.0730000Z"",""status"":""RUNNING"",""targetId"":""4259024440067962957"",""targetLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/snapshots/instance-trend-test-us-central1-c-20260103030154-eir97r6p"",""user"":""user@example.com""}",,,"user@example.com","projects/sample-project/logs/cloudaudit.googleapis.com%2Factivity","1/12/2026, 9:35:41.902 AM","sample-project",NOTICE,"gce_snapshot",,"{""currentLocations"":[""global""]}",,,"-5jos6we8ck0i",,GCPAuditLogs
"00000000-0000-0000-0000-000000000000","1/12/2026, 9:35:42.570 AM","compute.googleapis.com","v1.compute.snapshots.delete","projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260105030154-ph4ooubb",,,"{""principalEmail"":""user@example.com""}","[{""granted"":true,""permission"":""compute.snapshots.delete"",""permissionType"":""ADMIN_WRITE"",""resource"":""projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260105030154-ph4ooubb"",""resourceAttributes"":{""name"":""projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260105030154-ph4ooubb"",""service"":""compute"",""type"":""compute.snapshots""}}]","{""callerIp"":""1.2.3.4"",""callerSuppliedUserAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36,gzip(gfe),gzip(gfe)"",""destinationAttributes"":{},""requestAttributes"":{""auth"":{},""reason"":""8uSywAYQGg5Db2xpc2V1bSBGbG93cw"",""time"":""2026-01-12T09:35:42.2153440Z""}}","{""@type"":""type.googleapis.com/compute.snapshots.delete""}","{""@type"":""type.googleapis.com/operation"",""id"":""2168484860044869249"",""insertTime"":""2026-01-12T09:35:42.1080000Z"",""name"":""operation-1768210541984-6482d993e3afc-316402bf-ee290f37"",""operationType"":""delete"",""progress"":""0"",""selfLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/operation-1768210541984-6482d993e3afc-316402bf-ee290f37"",""selfLinkWithId"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/2168484860044869249"",""startTime"":""2026-01-12T09:35:42.1160000Z"",""status"":""RUNNING"",""targetId"":""4143607373060544333"",""targetLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260105030154-ph4ooubb"",""user"":""user@example.com""}",,,"user@example.com","projects/sample-project/logs/cloudaudit.googleapis.com%2Factivity","1/12/2026, 9:35:41.938 AM","sample-project",NOTICE,"gce_snapshot",,"{""currentLocations"":[""global""]}",,,"-v27205e4j4oo",,GCPAuditLogs
"00000000-0000-0000-0000-000000000000","1/12/2026, 9:35:43.243 AM","compute.googleapis.com","v1.compute.snapshots.delete","projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260108030154-pi9sgwwf",,,"{""principalEmail"":""user@example.com""}","[{""granted"":true,""permission"":""compute.snapshots.delete"",""permissionType"":""ADMIN_WRITE"",""resource"":""projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260108030154-pi9sgwwf"",""resourceAttributes"":{""name"":""projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260108030154-pi9sgwwf"",""service"":""compute"",""type"":""compute.snapshots""}}]","{""callerIp"":""1.2.3.4"",""callerSuppliedUserAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36,gzip(gfe),gzip(gfe)"",""destinationAttributes"":{},""requestAttributes"":{""auth"":{},""reason"":""8uSywAYQGg5Db2xpc2V1bSBGbG93cw"",""time"":""2026-01-12T09:35:42.3100300Z""}}","{""@type"":""type.googleapis.com/compute.snapshots.delete""}","{""@type"":""type.googleapis.com/operation"",""id"":""9177398778721304193"",""insertTime"":""2026-01-12T09:35:42.1290000Z"",""name"":""operation-1768210541974-6482d993e1576-22383022-8d07d6f7"",""operationType"":""delete"",""progress"":""0"",""selfLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/operation-1768210541974-6482d993e1576-22383022-8d07d6f7"",""selfLinkWithId"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/9177398778721304193"",""startTime"":""2026-01-12T09:35:42.1390000Z"",""status"":""RUNNING"",""targetId"":""5531822862772641997"",""targetLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260108030154-pi9sgwwf"",""user"":""user@example.com""}",,,"user@example.com","projects/sample-project/logs/cloudaudit.googleapis.com%2Factivity","1/12/2026, 9:35:41.921 AM","sample-project",NOTICE,"gce_snapshot",,"{""currentLocations"":[""global""]}",,,"-r4uy34e5eou8",,GCPAuditLogs
"00000000-0000-0000-0000-000000000000","1/12/2026, 9:35:42.987 AM","compute.googleapis.com","v1.compute.snapshots.delete","projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260102030154-3kwtohn6",,,"{""principalEmail"":""user@example.com""}","[{""granted"":true,""permission"":""compute.snapshots.delete"",""permissionType"":""ADMIN_WRITE"",""resource"":""projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260102030154-3kwtohn6"",""resourceAttributes"":{""name"":""projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260102030154-3kwtohn6"",""service"":""compute"",""type"":""compute.snapshots""}}]","{""callerIp"":""1.2.3.4"",""callerSuppliedUserAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36,gzip(gfe),gzip(gfe)"",""destinationAttributes"":{},""requestAttributes"":{""auth"":{},""reason"":""8uSywAYQGg5Db2xpc2V1bSBGbG93cw"",""time"":""2026-01-12T09:35:42.2298430Z""}}","{""@type"":""type.googleapis.com/compute.snapshots.delete""}","{""@type"":""type.googleapis.com/operation"",""id"":""8741133253677252225"",""insertTime"":""2026-01-12T09:35:42.1090000Z"",""name"":""operation-1768210541984-6482d993e3a7d-e60efbaa-0c42133d"",""operationType"":""delete"",""progress"":""0"",""selfLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/operation-1768210541984-6482d993e3a7d-e60efbaa-0c42133d"",""selfLinkWithId"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/8741133253677252225"",""startTime"":""2026-01-12T09:35:42.1150000Z"",""status"":""RUNNING"",""targetId"":""7043565181036301261"",""targetLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260102030154-3kwtohn6"",""user"":""user@example.com""}",,,"user@example.com","projects/sample-project/logs/cloudaudit.googleapis.com%2Factivity","1/12/2026, 9:35:41.918 AM","sample-project",NOTICE,"gce_snapshot",,"{""currentLocations"":[""global""]}",,,"-bcwr6meb1tf8",,GCPAuditLogs
"00000000-0000-0000-0000-000000000000","1/12/2026, 9:35:42.979 AM","compute.googleapis.com","v1.compute.snapshots.delete","projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260109030154-6x68z5ud",,,"{""principalEmail"":""user@example.com""}","[{""granted"":true,""permission"":""compute.snapshots.delete"",""permissionType"":""ADMIN_WRITE"",""resource"":""projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260109030154-6x68z5ud"",""resourceAttributes"":{""name"":""projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260109030154-6x68z5ud"",""service"":""compute"",""type"":""compute.snapshots""}}]","{""callerIp"":""1.2.3.4"",""callerSuppliedUserAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36,gzip(gfe),gzip(gfe)"",""destinationAttributes"":{},""requestAttributes"":{""auth"":{},""reason"":""8uSywAYQGg5Db2xpc2V1bSBGbG93cw"",""time"":""2026-01-12T09:35:42.3308550Z""}}","{""@type"":""type.googleapis.com/compute.snapshots.delete""}","{""@type"":""type.googleapis.com/operation"",""id"":""7277871796106919553"",""insertTime"":""2026-01-12T09:35:42.0590000Z"",""name"":""operation-1768210541949-6482d993db422-2a1d342a-f416c9da"",""operationType"":""delete"",""progress"":""0"",""selfLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/operation-1768210541949-6482d993db422-2a1d342a-f416c9da"",""selfLinkWithId"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/7277871796106919553"",""startTime"":""2026-01-12T09:35:42.0650000Z"",""status"":""RUNNING"",""targetId"":""6311918885139239245"",""targetLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260109030154-6x68z5ud"",""user"":""user@example.com""}",,,"user@example.com","projects/sample-project/logs/cloudaudit.googleapis.com%2Factivity","1/12/2026, 9:35:41.897 AM","sample-project",NOTICE,"gce_snapshot",,"{""currentLocations"":[""global""]}",,,"-9z9vgvealjrc",,GCPAuditLogs
"00000000-0000-0000-0000-000000000000","1/12/2026, 9:35:42.927 AM","compute.googleapis.com","v1.compute.snapshots.delete","projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260101030154-at4urqc4",,,"{""principalEmail"":""user@example.com""}","[{""granted"":true,""permission"":""compute.snapshots.delete"",""permissionType"":""ADMIN_WRITE"",""resource"":""projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260101030154-at4urqc4"",""resourceAttributes"":{""name"":""projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260101030154-at4urqc4"",""service"":""compute"",""type"":""compute.snapshots""}}]","{""callerIp"":""1.2.3.4"",""callerSuppliedUserAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36,gzip(gfe),gzip(gfe)"",""destinationAttributes"":{},""requestAttributes"":{""auth"":{},""reason"":""8uSywAYQGg5Db2xpc2V1bSBGbG93cw"",""time"":""2026-01-12T09:35:42.0965380Z""}}","{""@type"":""type.googleapis.com/compute.snapshots.delete""}","{""@type"":""type.googleapis.com/operation"",""id"":""9047560139246763650"",""insertTime"":""2026-01-12T09:35:41.9730000Z"",""name"":""operation-1768210541853-6482d993c3c83-48280839-20d17551"",""operationType"":""delete"",""progress"":""0"",""selfLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/operation-1768210541853-6482d993c3c83-48280839-20d17551"",""selfLinkWithId"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/9047560139246763650"",""startTime"":""2026-01-12T09:35:41.9810000Z"",""status"":""RUNNING"",""targetId"":""177840631580220749"",""targetLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260101030154-at4urqc4"",""user"":""user@example.com""}",,,"user@example.com","projects/sample-project/logs/cloudaudit.googleapis.com%2Factivity","1/12/2026, 9:35:41.797 AM","sample-project",NOTICE,"gce_snapshot",,"{""currentLocations"":[""global""]}",,,d3oijpebyse4,,GCPAuditLogs
"00000000-0000-0000-0000-000000000000","1/12/2026, 9:35:42.746 AM","compute.googleapis.com","v1.compute.snapshots.delete","projects/sample-project/global/snapshots/test-vm-2-us-central1-c-20251231030154-dwqdhtkh",,,"{""principalEmail"":""user@example.com""}","[{""granted"":true,""permission"":""compute.snapshots.delete"",""permissionType"":""ADMIN_WRITE"",""resource"":""projects/sample-project/global/snapshots/test-vm-2-us-central1-c-20251231030154-dwqdhtkh"",""resourceAttributes"":{""name"":""projects/sample-project/global/snapshots/test-vm-2-us-central1-c-20251231030154-dwqdhtkh"",""service"":""compute"",""type"":""compute.snapshots""}}]","{""callerIp"":""1.2.3.4"",""callerSuppliedUserAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36,gzip(gfe),gzip(gfe)"",""destinationAttributes"":{},""requestAttributes"":{""auth"":{},""reason"":""8uSywAYQGg5Db2xpc2V1bSBGbG93cw"",""time"":""2026-01-12T09:35:42.2168090Z""}}","{""@type"":""type.googleapis.com/compute.snapshots.delete""}","{""@type"":""type.googleapis.com/operation"",""id"":""1010567763011927681"",""insertTime"":""2026-01-12T09:35:42.1090000Z"",""name"":""operation-1768210541988-6482d993e4a1f-6e947079-8083ee9f"",""operationType"":""delete"",""progress"":""0"",""selfLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/operation-1768210541988-6482d993e4a1f-6e947079-8083ee9f"",""selfLinkWithId"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/1010567763011927681"",""startTime"":""2026-01-12T09:35:42.1180000Z"",""status"":""RUNNING"",""targetId"":""5481145474200710349"",""targetLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/snapshots/test-vm-2-us-central1-c-20251231030154-dwqdhtkh"",""user"":""user@example.com""}",,,"user@example.com","projects/sample-project/logs/cloudaudit.googleapis.com%2Factivity","1/12/2026, 9:35:41.910 AM","sample-project",NOTICE,"gce_snapshot",,"{""currentLocations"":[""global""]}",,,b4l1yxe5voie,,GCPAuditLogs
"00000000-0000-0000-0000-000000000000","1/12/2026, 9:35:42.737 AM","compute.googleapis.com","v1.compute.snapshots.delete","projects/sample-project/global/snapshots/instance-trend-test-us-central1-c-20260102030154-9bie4khi",,,"{""principalEmail"":""user@example.com""}","[{""granted"":true,""permission"":""compute.snapshots.delete"",""permissionType"":""ADMIN_WRITE"",""resource"":""projects/sample-project/global/snapshots/instance-trend-test-us-central1-c-20260102030154-9bie4khi"",""resourceAttributes"":{""name"":""projects/sample-project/global/snapshots/instance-trend-test-us-central1-c-20260102030154-9bie4khi"",""service"":""compute"",""type"":""compute.snapshots""}}]","{""callerIp"":""1.2.3.4"",""callerSuppliedUserAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36,gzip(gfe),gzip(gfe)"",""destinationAttributes"":{},""requestAttributes"":{""auth"":{},""reason"":""8uSywAYQGg5Db2xpc2V1bSBGbG93cw"",""time"":""2026-01-12T09:35:42.1288560Z""}}","{""@type"":""type.googleapis.com/compute.snapshots.delete""}","{""@type"":""type.googleapis.com/operation"",""id"":""3919369651679231618"",""insertTime"":""2026-01-12T09:35:42.0230000Z"",""name"":""operation-1768210541896-6482d993ce27b-83991ab9-1ea965b7"",""operationType"":""delete"",""progress"":""0"",""selfLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/operation-1768210541896-6482d993ce27b-83991ab9-1ea965b7"",""selfLinkWithId"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/3919369651679231618"",""startTime"":""2026-01-12T09:35:42.0300000Z"",""status"":""RUNNING"",""targetId"":""9160321095402425293"",""targetLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/snapshots/instance-trend-test-us-central1-c-20260102030154-9bie4khi"",""user"":""user@example.com""}",,,"user@example.com","projects/sample-project/logs/cloudaudit.googleapis.com%2Factivity","1/12/2026, 9:35:41.837 AM","sample-project",NOTICE,"gce_snapshot",,"{""currentLocations"":[""global""]}",,,"-93hfbfe54vde",,GCPAuditLogs
"00000000-0000-0000-0000-000000000000","1/12/2026, 9:35:42.768 AM","compute.googleapis.com","v1.compute.snapshots.delete","projects/sample-project/global/snapshots/test-vm-2-us-central1-c-20260101030154-1xljcnng",,,"{""principalEmail"":""user@example.com""}","[{""granted"":true,""permission"":""compute.snapshots.delete"",""permissionType"":""ADMIN_WRITE"",""resource"":""projects/sample-project/global/snapshots/test-vm-2-us-central1-c-20260101030154-1xljcnng"",""resourceAttributes"":{""name"":""projects/sample-project/global/snapshots/test-vm-2-us-central1-c-20260101030154-1xljcnng"",""service"":""compute"",""type"":""compute.snapshots""}}]","{""callerIp"":""1.2.3.4"",""callerSuppliedUserAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36,gzip(gfe),gzip(gfe)"",""destinationAttributes"":{},""requestAttributes"":{""auth"":{},""reason"":""8uSywAYQGg5Db2xpc2V1bSBGbG93cw"",""time"":""2026-01-12T09:35:42.3488810Z""}}","{""@type"":""type.googleapis.com/compute.snapshots.delete""}","{""@type"":""type.googleapis.com/operation"",""id"":""6688626154523950721"",""insertTime"":""2026-01-12T09:35:42.1170000Z"",""name"":""operation-1768210541971-6482d993e0755-16dbb6c7-d3c51754"",""operationType"":""delete"",""progress"":""0"",""selfLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/operation-1768210541971-6482d993e0755-16dbb6c7-d3c51754"",""selfLinkWithId"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/6688626154523950721"",""startTime"":""2026-01-12T09:35:42.1240000Z"",""status"":""RUNNING"",""targetId"":""475357289666600269"",""targetLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/snapshots/test-vm-2-us-central1-c-20260101030154-1xljcnng"",""user"":""user@example.com""}",,,"user@example.com","projects/sample-project/logs/cloudaudit.googleapis.com%2Factivity","1/12/2026, 9:35:41.915 AM","sample-project",NOTICE,"gce_snapshot",,"{""currentLocations"":[""global""]}",,,"-7r1w4je254uu",,GCPAuditLogs
"00000000-0000-0000-0000-000000000000","1/12/2026, 9:35:42.417 AM","compute.googleapis.com","v1.compute.snapshots.delete","projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260104030154-tgl1am45",,,"{""principalEmail"":""user@example.com""}","[{""granted"":true,""permission"":""compute.snapshots.delete"",""permissionType"":""ADMIN_WRITE"",""resource"":""projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260104030154-tgl1am45"",""resourceAttributes"":{""name"":""projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260104030154-tgl1am45"",""service"":""compute"",""type"":""compute.snapshots""}}]","{""callerIp"":""1.2.3.4"",""callerSuppliedUserAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36,gzip(gfe),gzip(gfe)"",""destinationAttributes"":{},""requestAttributes"":{""auth"":{},""reason"":""8uSywAYQGg5Db2xpc2V1bSBGbG93cw"",""time"":""2026-01-12T09:35:42.2535910Z""}}","{""@type"":""type.googleapis.com/compute.snapshots.delete""}","{""@type"":""type.googleapis.com/operation"",""id"":""4278994620652289665"",""insertTime"":""2026-01-12T09:35:42.1040000Z"",""name"":""operation-1768210541973-6482d993e10ec-b98c5ad8-933209fb"",""operationType"":""delete"",""progress"":""0"",""selfLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/operation-1768210541973-6482d993e10ec-b98c5ad8-933209fb"",""selfLinkWithId"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/operations/4278994620652289665"",""startTime"":""2026-01-12T09:35:42.1120000Z"",""status"":""RUNNING"",""targetId"":""114170039224264397"",""targetLink"":""https://www.googleapis.com/compute/v1/projects/sample-project/global/snapshots/test-vm-1-us-central1-a-20260104030154-tgl1am45"",""user"":""user@example.com""}",,,"user@example.com","projects/sample-project/logs/cloudaudit.googleapis.com%2Factivity","1/12/2026, 9:35:41.912 AM","sample-project",NOTICE,"gce_snapshot",,"{""currentLocations"":[""global""]}",,,"-vvr6j5e3j3o8",,GCPAuditLogs
