TenantId,SourceSystem,TimeGenerated [UTC],Computer,EventTime [UTC],Facility,HostName,SeverityLevel,SyslogMessage,ProcessID,HostIP,ProcessName,MG,Type,_ResourceId
3293643e-5a30-4405-a399-8946769e6279,Linux,"5/12/2022, 9:31:00.373 AM",ipwsa105w04.africa.nedcor.net,"5/12/2022, 9:31:02.000 AM",ftp,ipwsa105w04.africa.nedcor.net,info,"Info: 1652347862.164 2 172.28.19.36 TCP_DENIED_SSL/403 0 GET https://clientstream.launchdarkly.com:443/eval/60645109ece3b60c64ac5e02/eyJjdXN0b20iOnsiYXV0b2ZsZXgiOmZhbHNlLCJpc1BhaWRQbGFuR3Jvd3RoIjpmYWxzZSwidGVhbUlkIjoiMCIsInBsYXRmb3JtIjoiZGVza3RvcCIsImFwcFZlcnNpb24iOiI5LjE4LjEiLCJyZWxlYXNlQ2hhbm5lbCI6InByb2QiLCJhbmFseXRpY3NFbmFibGVkIjp0cnVlLCJ1c2VyQ3JlYXRlZEF0IjoxNTMyMjY2NTE5MDAwLCJkYXlzU2luY2VVc2VyQ3JlYXRlIjoxMzg3fSwia2V5IjoiNDkxMDkzOCIsInVzZXJJZCI6IjQ5MTA5MzgifQ ""DOMAIN\USERNAME308484@domain"" NONE/- - DROP_WEBCAT_7-DefaultGroup-DefaultGroup-NONE-NONE-NONE-NONE-NONE <""IW_iot"",5.0,-,""-"",-,-,-,-,""-"",-,-,-,""-"",-,-,""-"",""-"",-,-,""IW_iot"",-,""-"",""Internet of Things"",""-"",""Unknown"",""Unknown"",""-"",""-"",0.00,0,-,""-"",""-"",-,""-"",-,-,""-"",""-"",-,-,""-"",-,-> - 1 - 443 ""Mozilla/5.0 (Windows NT 10.0  Win64  x64) AppleWebKit/537.36 (KHTML, like Gecko) Postman/9.16.0 Chrome/91.0.4472.164 Electron/13.6.9 Safari/537.36"" 873 ""Domains used to monitor the general health, activity, or",,172.17.2.12,LogLogic,00000000-0000-0000-0000-000000000002,Syslog,
3293643e-5a30-4405-a399-8946769e6279,Linux,"5/12/2022, 9:31:00.373 AM",ipwsa105w04.africa.nedcor.net,"5/12/2022, 9:31:02.000 AM",ftp,ipwsa105w04.africa.nedcor.net,info,"Info: 1652347862.168 0 172.28.35.123 TCP_DENIED/403 0 HEAD http://172.17.2.12/ - NONE/- - BLOCK_WEBCAT_12-DefaultGroup-eun_internal_group-NONE-NONE-NONE-NONE-NONE <""nc"",ns,-,""-"",-,-,-,-,""-"",-,-,-,""-"",-,-,""-"",""-"",-,-,""nc"",-,""-"",""-"",""-"",""Unknown"",""Unknown"",""-"",""-"",0.00,0,-,""-"",""-"",-,""-"",-,-,""-"",""-"",-,-,""-"",-,-> - 1 - 80 - 57 - 30168061",,172.17.2.12,LogLogic,00000000-0000-0000-0000-000000000002,Syslog,
3293643e-5a30-4405-a399-8946769e6279,Linux,"5/12/2022, 9:31:00.373 AM",ipwsa105w04.africa.nedcor.net,"5/12/2022, 9:31:02.000 AM",ftp,ipwsa105w04.africa.nedcor.net,info,"Info: 1652347862.170 77 172.28.17.5 TCP_MISS_SSL/200 39 CONNECT tunnel://video.fjnb8-1.fna.fbcdn.net:443/ ""DOMAIN\USERNAME314649@domain"" DIRECT/video.fjnb8-1.fna.fbcdn.net - DECRYPT_WEBCAT_7-DefaultGroup-DefaultGroup-NONE-NONE-NONE-DefaultGroup-NONE <""IW_snet"",5.0,-,""-"",-,-,-,-,""-"",-,-,-,""-"",-,-,""-"",""-"",-,-,""IW_snet"",-,""-"",""Social Networking"",""-"",""Unknown"",""Unknown"",""-"",""-"",4.05,0,-,""-"",""-"",-,""-"",-,-,""-"",""-"",-,-,""-"",-,-> - 1 197.98.192.18 443 ""Mozilla/5.0 (Windows NT 10.0  Win64  x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39"" 268 ""Social networking. See also Professional Networking."" 30167881",,172.17.2.12,LogLogic,00000000-0000-0000-0000-000000000002,Syslog,
3293643e-5a30-4405-a399-8946769e6279,Linux,"5/12/2022, 9:31:00.373 AM",ipwsa105w04.africa.nedcor.net,"5/12/2022, 9:31:02.000 AM",ftp,ipwsa105w04.africa.nedcor.net,info,"Info: 1652347862.173 3 10.159.0.77 TCP_DENIED_SSL/403 0 GET https://lh5.googleusercontent.com:443/p/AF1QipMB2CsLYOCtv8ir0qEOnkhnOvOsCzemsiiur7wO=w92-h92-n-k-no ""DOMAIN\USERNAME314241@domain"" NONE/- - BLOCK_WEBCAT_12-AP_Block_all_remaining_traffic-ID_OnlineStorage-NONE-NONE-NONE-NONE-NONE <""IW_infr"",5.0,-,""-"",-,-,-,-,""-"",-,-,-,""-"",-,-,""-"",""-"",-,-,""IW_infr"",-,""-"",""Infrastructure and Content Delivery Networks"",""-"",""Unknown"",""Unknown"",""-"",""-"",0.00,0,-,""-"",""-"",-,""-"",-,-,""-"",""-"",-,-,""-"",-,-> - 1 - 443 ""Mozilla/5.0 (Windows NT 10.0  Win64  x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39"" 660 ""Content delivery infrastructure and dynamically generated content  websites that cannot be classified more specifically because they are secured or otherwise difficult to classify."" 30168071",,172.17.2.12,LogLogic,00000000-0000-0000-0000-000000000002,Syslog,
3293643e-5a30-4405-a399-8946769e6279,Linux,"5/12/2022, 9:31:00.373 AM",ipwsa105w04.africa.nedcor.net,"5/12/2022, 9:31:02.000 AM",ftp,ipwsa105w04.africa.nedcor.net,info,"Info: 1652347862.173 2 10.159.0.77 TCP_DENIED_SSL/403 0 GET https://lh5.googleusercontent.com:443/p/AF1QipOeY0rlwgTjDLm8Y1s96V_eMHlP-jIOUgspGOu7=w92-h92-n-k-no ""DOMAIN\USERNAME314241@domain"" NONE/- - BLOCK_WEBCAT_12-AP_Block_all_remaining_traffic-ID_OnlineStorage-NONE-NONE-NONE-NONE-NONE <""IW_infr"",5.0,-,""-"",-,-,-,-,""-"",-,-,-,""-"",-,-,""-"",""-"",-,-,""IW_infr"",-,""-"",""Infrastructure and Content Delivery Networks"",""-"",""Unknown"",""Unknown"",""-"",""-"",0.00,0,-,""-"",""-"",-,""-"",-,-,""-"",""-"",-,-,""-"",-,-> - 1 - 443 ""Mozilla/5.0 (Windows NT 10.0  Win64  x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39"" 660 ""Content delivery infrastructure and dynamically generated content  websites that cannot be classified more specifically because they are secured or otherwise difficult to classify."" 30168081",,172.17.2.12,LogLogic,00000000-0000-0000-0000-000000000002,Syslog,
3293643e-5a30-4405-a399-8946769e6279,Linux,"5/12/2022, 9:31:00.373 AM",ipwsa105w04.africa.nedcor.net,"5/12/2022, 9:31:02.000 AM",ftp,ipwsa105w04.africa.nedcor.net,info,"Info: 1652347862.173 1 172.28.67.45 TCP_MEM_HIT/200 11478 GET http://download.windowsupdate.com/c/msdownload/update/others/2022/05/36776746_e225831c38c09b52bd796d570c3b5a318af2714e.cab - NONE/- application/vnd.ms-cab-compressed ALLOW_CUSTOMCAT_12-AP_WL001OfficeHours-ID_Whitelist-NONE-NONE-NONE-NONE-NONE <""C_U23_"",-,-,""-"",-,-,-,-,""-"",-,-,-,""-"",-,-,""-"",""-"",-,-,""-"",-,""-"",""-"",""-"",""-"",""-"",""-"",""-"",91824.00,0,-,""-"",""-"",-,""-"",-,-,""-"",""-"",-,-,""-"",-,-> - 1 - 80 ""Windows-Update-Agent/10.0.10011.16384 Client-Protocol/2.32"" 416 - 30168111",,172.17.2.12,LogLogic,00000000-0000-0000-0000-000000000002,Syslog,
3293643e-5a30-4405-a399-8946769e6279,Linux,"5/12/2022, 9:31:00.373 AM",ipwsa105w04.africa.nedcor.net,"5/12/2022, 9:31:02.000 AM",ftp,ipwsa105w04.africa.nedcor.net,info,"Info: 1652347862.181 5 172.28.17.5 TCP_DENIED_SSL/403 0 GET https://video.fjnb8-1.fna.fbcdn.net:443/v/t39.25447-2/279865405_405997417783016_865757236419169182_n.mp4?_nc_cat=106&ccb=1-6&_nc_sid=5aebc0&efg=eyJ2ZW5jb2RlX3RhZyI6ImRhc2hfdjRfNXNlY2dvcF80MjZfY3JmXzIzX21haW5fMy4wX2ZyYWdfMl92aWRlbyJ9&_nc_ohc=h3HnTK5Qm_kAX_VrTO3&_nc_oc=AQmdvGwBtaOxDNjib1ywAvhkAjlUBc7_RWRUidbGmvinSSnymuO42J3xMCDQ31Y__jM&_nc_ht=video.fjnb8-1.fna&oh=00_AT_dJsDNQntX8LxHPsW_GG0Z1rSo8lzAv8ld0IPueafzZA&oe=6281020A&bytestart=842&byteend=1137 ""DOMAIN\USERNAME314649@domain"" DIRECT/video.fjnb8-1.fna.fbcdn.net video/mp4 BLOCK_ADMIN_FILE_TYPE_12-AP_BasicAccessOfficeHours-DefaultGroup-NONE-NONE-NONE-DefaultGroup-NONE <""C_U00_"",5.0,0,""-"",0,0,0,-,""-"",-,-,-,""-"",-,-,""-"",""-"",-,-,""IW_snet"",-,""-"",""Social Networking"",""-"",""Facebook General"",""Facebook"",""-"",""-"",0.00,0,-,""Unknown"",""-"",-,""-"",-,-,""-"",""-"",-,-,""-"",-,-> - 1 197.98.192.18 443 ""Mozilla/5.0 (Windows NT 10.0  Win64  x64) AppleWebKit/537.36 (KHTML,",,172.17.2.12,LogLogic,00000000-0000-0000-0000-000000000002,Syslog,
3293643e-5a30-4405-a399-8946769e6279,Linux,"5/12/2022, 9:31:00.377 AM",ipwsa105w04.africa.nedcor.net,"5/12/2022, 9:31:02.000 AM",ftp,ipwsa105w04.africa.nedcor.net,info,"Info: 1652347862.184 279 10.19.137.23 TCP_MISS_SSL/200 3954 POST https://www.facebook.com:443/ajax/bz?__a=1&__ccg=EXCELLENT&__comet_req=1&__hs=19124.HYP%3Acomet_loggedout_pkg.2.0.0.0.&__hsi=7096779982157878297-0&__req=k&__rev=1005503766&__s=e80iuc%3Ayz7j56%3A0wk5xg&__spin_b=trunk&__spin_r=1005503766&__spin_t=1652347851&__user=0&dpr=1&jazoest=2926&lsd=AVqe_1Zf9OY&ph=C3 ""DOMAIN\USERNAME181237@domain"" DIRECT/www.facebook.com text/html MONITOR_CUSTOMCAT_12-AP_BasicAccessOfficeHours-DefaultGroup-NONE-NONE-NONE-DefaultGroup-NONE <""C_U00_"",7.1,0,""-"",0,0,0,1,""-"",-,-,-,""-"",-,-,""-"",""-"",-,-,""IW_snet"",-,""-"",""Social Networking"",""-"",""Facebook General"",""Facebook"",""-"",""-"",113.38,0,-,""Unknown"",""-"",-,""-"",-,-,""-"",""-"",-,-,""-"",-,-> - 1 102.132.100.35 443 ""Mozilla/5.0 (Windows NT 10.0  Win64  x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39"" 3159 ""Social networking. See also Professional Networking."" 30167511",,172.17.2.12,LogLogic,00000000-0000-0000-0000-000000000002,Syslog,
3293643e-5a30-4405-a399-8946769e6279,Linux,"5/12/2022, 9:31:00.377 AM",ipwsa105w04.africa.nedcor.net,"5/12/2022, 9:31:02.000 AM",ftp,ipwsa105w04.africa.nedcor.net,info,"Info: 1652347862.190 175 172.28.78.58 TCP_MISS_SSL/200 790 GET https://pagead2.googlesyndication.com:443/pcs/activeview?xai=AKAOjssF3cpdZCcYCvgMnlH-jY7xF0VkEbjoj1qSdEZWD95RAPcwvhABIQ9CkEGCvIaG6e2qwRaZdqR7xj2dJ1mlPsOoPOU29pjE5MA9TmqzsrH8yHzuSErWGnfViw&sai=AMfl-YRkQJuo6zWF6sqSF97O_s_J0vpALQK5ZmweHvK4cVLtVTg3NwtIa_1al6YpFct_wli8a7yeBujNhaSlqgHkxAs565yLjnUlIvtfyJI3qz3-JmpBGIamkdWXqtw8DQI&sig=Cg0ArKJSzPUrM5W9SrEvEAE&cid=CAASJ-RoXyJXwZ_HaCohUEMeD1ik12vVodN3LGMsyGi_Nldb5L9JZISF5A&id=lidar2&mcvt=1011&p=0,0,250.015625,300&mtos=1011,1011,1011,1011,1011&tos=1011,0,0,0,0&v=20220509&bin=7&avms=nio&bs=0,0&mc=1&if=1&vu=1&app=0&itpl=22&adk=385482405&rs=2&la=0&cr=0&uach=WyJXaW5kb3dzIiwiMTAuMC4wIiwieDg2IiwiIiwiMTAxLjAuMTIxMC4zOSIsW10sbnVsbCxudWxsLCI2NCIsW1siIE5vdCBBO0JyYW5kIiwiOTkuMC4wLjAiXSxbIkNocm9taXVtIiwiMTAxLjAuMTIxMC4zOSJdLFsiTWljcm9zb2Z0IEVkZ2UiLCIxMDEuMC4xMjEwLjM5Il1dLGZhbHNlXQ%3D%3D&vs=4&r=v&rst=1652347858491&rpt=2404&met=mue&wmsd=0 ""DOMAIN\USERNAME134383@domain",,172.17.2.12,LogLogic,00000000-0000-0000-0000-000000000002,Syslog,
3293643e-5a30-4405-a399-8946769e6279,Linux,"5/12/2022, 9:31:00.377 AM",ipwsa105w04.africa.nedcor.net,"5/12/2022, 9:31:02.000 AM",ftp,ipwsa105w04.africa.nedcor.net,info,"Info: 1652347862.193 11 10.104.64.14 TCP_MISS_SSL/200 6578 GET https://img-ik.cars.co.za:443/ik-seo/carsimages/8015858/2022-Ford-EcoSport-15-TiVCT-Ambiente-Auto.jpg?v=1003235992&tr=h-220%2Cw-332 ""DOMAIN\USERNAME136559@domain"" DIRECT/img-ik.cars.co.za application/octet-stream DEFAULT_CASE_12-AP_BasicAccessOfficeHours-DefaultGroup-NONE-NONE-NONE-DefaultGroup-NONE <""IW_trns"",5.0,1,""-"",0,0,0,1,""-"",-,-,-,""-"",0,0,""-"",""-"",-,-,""IW_trns"",-,""Unknown"",""Transportation"",""-"",""Unknown"",""Unknown"",""-"",""-"",4784.00,0,-,""Unknown"",""-"",0,""-"",0,0,""2022-Ford-EcoSport-15-TiVCT-Ambiente-Auto.jpg"",""2af78427df33b78e1d642400a3a767b3764415172cd439a6e4c0e2395c8cc951"",4,-,""-"",-,-> - 1 52.85.218.124 443 ""Mozilla/5.0 (Windows NT 10.0  Win64  x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 Edg/100.0.1185.44"" 1487 ""Personal transportation  information about cars and motorcycles  shopping for new and used cars and motorcycles  car clubs  boats, airplanes, re",,172.17.2.12,LogLogic,00000000-0000-0000-0000-000000000002,Syslog,
