TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,Message,Type,"_ResourceId"
"2a9a2352-3b5a-4873-bf91-7330104a066c",RestAPI,,,"4/4/2022, 9:42:52.529 PM",,,"Apr  4 21:42:24 10.3.255.129 1649108549.599555421 SE_ARNAPT_HX1_MX01 security_event ids_alerted signature=1:45255:2 priority=1 timestamp=1649108549.595359 direction=ingress protocol=tcp/ip src=10.3.72.200:53737 dst=10.3.54.251:445 decision=blocked message: SERVER-SAMBA Samba tree connect andx memory corruption attempt","meraki_CL","/subscriptions/05e3b5d3-530f-4016-bd79-76743afe424f/resourcegroups/sas-weu-sec-prod-rg/providers/microsoft.compute/virtualmachines/cweupasen01"
"2a9a2352-3b5a-4873-bf91-7330104a066c",RestAPI,,,"4/4/2022, 9:42:52.529 PM",,,"Apr  4 21:42:24 10.3.255.129 1649108549.643257545 SE_ARNAPT_HX1_MX01 security_event ids_alerted signature=1:45255:2 priority=1 timestamp=1649108549.634485 direction=ingress protocol=tcp/ip src=10.3.72.200:53736 dst=10.3.54.251:445 decision=blocked message: SERVER-SAMBA Samba tree connect andx memory corruption attempt","meraki_CL","/subscriptions/05e3b5d3-530f-4016-bd79-76743afe424f/resourcegroups/sas-weu-sec-prod-rg/providers/microsoft.compute/virtualmachines/cweupasen01"
"2a9a2352-3b5a-4873-bf91-7330104a066c",RestAPI,,,"4/3/2022, 9:42:39.244 PM",,,"Apr  3 21:42:14 10.3.255.129 1649022139.120204555 SE_ARNAPT_HX1_MX01 security_event ids_alerted signature=1:45255:2 priority=1 timestamp=1649022139.110145 direction=ingress protocol=tcp/ip src=10.3.72.187:62588 dst=10.3.54.251:445 decision=blocked message: SERVER-SAMBA Samba tree connect andx memory corruption attempt","meraki_CL","/subscriptions/05e3b5d3-530f-4016-bd79-76743afe424f/resourcegroups/sas-weu-sec-prod-rg/providers/microsoft.compute/virtualmachines/cweupasen01"
"2a9a2352-3b5a-4873-bf91-7330104a066c",RestAPI,,,"4/3/2022, 9:42:39.244 PM",,,"Apr  3 21:42:14 10.3.255.129 1649022139.179347001 SE_ARNAPT_HX1_MX01 security_event ids_alerted signature=1:45255:2 priority=1 timestamp=1649022139.177614 direction=ingress protocol=tcp/ip src=10.3.72.200:62591 dst=10.3.54.252:445 decision=blocked message: SERVER-SAMBA Samba tree connect andx memory corruption attempt","meraki_CL","/subscriptions/05e3b5d3-530f-4016-bd79-76743afe424f/resourcegroups/sas-weu-sec-prod-rg/providers/microsoft.compute/virtualmachines/cweupasen01"
"2a9a2352-3b5a-4873-bf91-7330104a066c",RestAPI,,,"4/3/2022, 9:42:39.244 PM",,,"Apr  3 21:42:14 10.3.255.129 1649022139.222673166 SE_ARNAPT_HX1_MX01 security_event ids_alerted signature=1:45255:2 priority=1 timestamp=1649022139.162946 direction=ingress protocol=tcp/ip src=10.3.72.200:62590 dst=10.3.54.252:445 decision=blocked message: SERVER-SAMBA Samba tree connect andx memory corruption attempt","meraki_CL","/subscriptions/05e3b5d3-530f-4016-bd79-76743afe424f/resourcegroups/sas-weu-sec-prod-rg/providers/microsoft.compute/virtualmachines/cweupasen01"
"2a9a2352-3b5a-4873-bf91-7330104a066c",RestAPI,,,"4/3/2022, 9:42:39.244 PM",,,"Apr  3 21:42:14 10.3.255.129 1649022139.241116530 SE_ARNAPT_HX1_MX01 security_event ids_alerted signature=1:45255:2 priority=1 timestamp=1649022139.203689 direction=ingress protocol=tcp/ip src=10.3.72.200:62592 dst=10.3.54.252:445 decision=blocked message: SERVER-SAMBA Samba tree connect andx memory corruption attempt","meraki_CL","/subscriptions/05e3b5d3-530f-4016-bd79-76743afe424f/resourcegroups/sas-weu-sec-prod-rg/providers/microsoft.compute/virtualmachines/cweupasen01"
"2a9a2352-3b5a-4873-bf91-7330104a066c",RestAPI,,,"4/3/2022, 9:42:39.244 PM",,,"Apr  3 21:42:14 10.3.255.129 1649022139.269992128 SE_ARNAPT_HX1_MX01 security_event ids_alerted signature=1:45255:2 priority=1 timestamp=1649022139.258311 direction=ingress protocol=tcp/ip src=10.3.72.200:62863 dst=10.3.54.252:445 decision=blocked message: SERVER-SAMBA Samba tree connect andx memory corruption attempt","meraki_CL","/subscriptions/05e3b5d3-530f-4016-bd79-76743afe424f/resourcegroups/sas-weu-sec-prod-rg/providers/microsoft.compute/virtualmachines/cweupasen01"
"2a9a2352-3b5a-4873-bf91-7330104a066c",RestAPI,,,"4/3/2022, 9:42:39.244 PM",,,"Apr  3 21:42:19 10.3.255.129 1649022144.655742819 SE_ARNAPT_HX1_MX01 security_event ids_alerted signature=1:45255:2 priority=1 timestamp=1649022144.610330 direction=ingress protocol=tcp/ip src=10.3.72.200:62864 dst=10.3.54.252:445 decision=blocked message: SERVER-SAMBA Samba tree connect andx memory corruption attempt","meraki_CL","/subscriptions/05e3b5d3-530f-4016-bd79-76743afe424f/resourcegroups/sas-weu-sec-prod-rg/providers/microsoft.compute/virtualmachines/cweupasen01"
"2a9a2352-3b5a-4873-bf91-7330104a066c",RestAPI,,,"4/3/2022, 9:42:39.244 PM",,,"Apr  3 21:42:25 10.3.255.129 1649022150.035190454 SE_ARNAPT_HX1_MX01 security_event ids_alerted signature=1:45255:2 priority=1 timestamp=1649022150.032524 direction=ingress protocol=tcp/ip src=10.3.72.200:62865 dst=10.3.54.252:445 decision=blocked message: SERVER-SAMBA Samba tree connect andx memory corruption attempt","meraki_CL","/subscriptions/05e3b5d3-530f-4016-bd79-76743afe424f/resourcegroups/sas-weu-sec-prod-rg/providers/microsoft.compute/virtualmachines/cweupasen01"
"2a9a2352-3b5a-4873-bf91-7330104a066c",RestAPI,,,"4/3/2022, 9:42:39.244 PM",,,"Apr  3 21:42:30 10.3.255.129 1649022155.404602671 SE_ARNAPT_HX1_MX01 security_event ids_alerted signature=1:45255:2 priority=1 timestamp=1649022154.501623 direction=ingress protocol=tcp/ip src=10.3.72.187:62593 dst=10.3.54.251:445 decision=blocked message: SERVER-SAMBA Samba tree connect andx memory corruption attempt","meraki_CL","/subscriptions/05e3b5d3-530f-4016-bd79-76743afe424f/resourcegroups/sas-weu-sec-prod-rg/providers/microsoft.compute/virtualmachines/cweupasen01"
