ColumnName,ColumnOrdinal,DataType,ColumnType
"account_id",0,"System.String",string
"detection_app",1,"System.String",string
"detection_app_instance_id",2,"System.String",string
"detection_app_version",3,"System.String",string
"device_id",4,"System.String",string
"device_info_tag1",5,"System.String",string
"device_info_tag2",6,"System.String",string
"device_jailbroken",7,"System.SByte",bool
"device_model",8,"System.String",string
"device_operator",9,"System.String",string
"device_os",10,"System.String",string
"device_os_version",11,"System.String",string
"device_owner_email",12,"System.String",string
"device_owner_first_name",13,"System.String",string
"device_owner_id",14,"System.String",string
"device_owner_last_name",15,"System.String",string
"device_owner_middle_name",16,"System.String",string
"device_time",17,"System.DateTime",datetime
"device_type",18,"System.String",string
"mdm_alt_ids",19,"System.Object",dynamic
"mdm_device_id",20,"System.String",string
"mitigation_reason",21,"System.String",string
"risk_posture_name",22,"System.String",string
"severity_name",23,"System.String",string
"threat_display_name",24,"System.String",string
"threat_name",25,"System.String",string
"threat_status",26,"System.String",string
"threat_uuid",27,"System.String",string
TimeGenerated,28,"System.DateTime",datetime
"zdevice_id",29,"System.String",string
"additional_properties",30,"System.Object",dynamic
TenantId,31,"System.String",string
Type,32,"System.String",string
"_ResourceId",33,"System.String",string
