ColumnName,ColumnOrdinal,DataType,ColumnType
"account_id",0,"System.String",string
"action_triggered",1,"System.String",string
"additional_properties",2,"System.Object",dynamic
"android_enterprise_access_network_states",3,"System.Object",dynamic
"android_enterprise_management_state",4,"System.Object",dynamic
"app_developer",5,"System.String",string
"app_name",6,"System.String",string
"app_recently_created",7,"System.SByte",bool
"app_source_lable",8,"System.String",string
"app_source_package",9,"System.String",string
"attacker_bssid",10,"System.String",string
"attacker_ip",11,"System.String",string
"attacker_mac",12,"System.String",string
"attacker_ssid",13,"System.String",string
"base_station",14,"System.String",string
"build_information",15,"System.String",string
certificate,16,"System.String",string
"child_threat_uuids",17,"System.Object",dynamic
"content_category_name",18,"System.String",string
"custom_content_category_name",19,"System.String",string
"default_content_category_name",20,"System.String",string
"detected_url",21,"System.String",string
"detection_app",22,"System.String",string
"detection_app_instance_id",23,"System.String",string
"detection_app_version",24,"System.String",string
"device_id",25,"System.String",string
"device_info_tag1",26,"System.String",string
"device_info_tag2",27,"System.String",string
"device_ip",28,"System.String",string
"device_jailbroken",29,"System.SByte",bool
"device_mac",30,"System.String",string
"device_manufacturer",31,"System.String",string
"device_model",32,"System.String",string
"device_operator",33,"System.String",string
"device_os",34,"System.String",string
"device_os_version",35,"System.String",string
"device_owner_email",36,"System.String",string
"device_owner_first_name",37,"System.String",string
"device_owner_id",38,"System.String",string
"device_owner_last_name",39,"System.String",string
"device_owner_middle_name",40,"System.String",string
"device_time",41,"System.DateTime",datetime
"device_type",42,"System.String",string
event,43,"System.String",string
"expected_os_version",44,"System.String",string
"expected_security_patch",45,"System.String",string
"external_ip",46,"System.String",string
"external_network",47,"System.String",string
"file_hash",48,"System.String",string
"file_name",49,"System.String",string
"file_path",50,"System.String",string
"gateway_ip",51,"System.String",string
"gateway_mac",52,"System.String",string
"installer_source",53,"System.String",string
"ip_of_detected_url",54,"System.String",string
"jailbreak_reasons",55,"System.String",string
location,56,"System.Object",dynamic
"malware_family",57,"System.String",string
"malware_list",58,"System.String",string
"malware_name",59,"System.String",string
"md5_hash",60,"System.String",string
"mdm_alt_ids",61,"System.Object",dynamic
"mdm_device_id",62,"System.String",string
"mitre_tactics",63,"System.Object",dynamic
module,64,"System.String",string
network,65,"System.String",string
"network_bssid",66,"System.String",string
"network_encryption",67,"System.String",string
"network_interface",68,"System.String",string
"package_name",69,"System.String",string
process,70,"System.String",string
"profile_category",71,"System.String",string
"profile_description",72,"System.String",string
"profile_identifier",73,"System.String",string
"profile_name",74,"System.String",string
"profile_risk",75,"System.String",string
"profile_type",76,"System.String",string
reason,77,"System.String",string
"risk_posture_name",78,"System.String",string
"severity_name",79,"System.String",string
"sideloaded_app_developer",80,"System.String",string
"sideloaded_app_name",81,"System.String",string
"sideloaded_app_package",82,"System.String",string
"sideloaded_app_version",83,"System.String",string
"sideloaded_file_hash",84,"System.String",string
source,85,"System.String",string
"stagefright_vulnerability_report",86,"System.String",string
"subnet_mask",87,"System.String",string
"suspected_url",88,"System.String",string
"system_app",89,"System.SByte",bool
"team_id",90,"System.String",string
"team_name",91,"System.String",string
"threat_category",92,"System.String",string
"threat_display_name",93,"System.String",string
"threat_name",94,"System.String",string
"threat_status",95,"System.String",string
"threat_uuid",96,"System.String",string
"threat_vector",97,"System.String",string
TimeGenerated,98,"System.DateTime",datetime
"triggered_actions",99,"System.Object",dynamic
"vulnerable_os_version",100,"System.String",string
"vulnerable_security_patch",101,"System.String",string
"zdevice_id",102,"System.String",string
"app_first_install_time",103,"System.DateTime",datetime
TenantId,104,"System.String",string
Type,105,"System.String",string
"_ResourceId",106,"System.String",string
